customer_id,age,bmi,is_smoker,annual_income,credit_score,prior_violations,occupation_class,vehicle_age,region,risk_tier
CUS302653,40,32.4,0,356473.0,371.0,0,Class1_Office,6,West,Medium
CUS302654,65,29.4,1,304527.0,312.0,0,Class2_Field,7,West,High
CUS302655,38,25.5,0,1015048.0,884.0,1,Class2_Field,0,North,Low
CUS302656,64,26.2,0,486937.0,866.0,0,Class1_Office,7,South,Medium
CUS302657,73,25.8,0,666071.0,527.0,0,Class1_Office,3,West,Low
CUS302658,69,24.8,0,993878.0,479.0,2,Class4_Hazardous,7,North,High
CUS302659,28,23.1,0,217574.0,603.0,2,Class1_Office,14,East,Low
CUS302660,65,29.2,0,621783.0,559.0,0,Class1_Office,2,East,High
CUS302661,61,19.9,1,615141.0,390.0,0,Class2_Field,2,South,High
CUS302662,72,29.8,0,355756.0,601.0,2,Class1_Office,1,North,High
CUS302663,57,23.8,0,300444.0,838.0,3,Class2_Field,12,North,Medium
CUS302664,31,28.2,0,398702.0,786.0,0,Class1_Office,10,East,Low
CUS302665,72,22.7,0,189397.0,388.0,0,Class1_Office,8,South,Low
CUS302666,55,18.7,1,243294.0,474.0,0,Class3_Manual,11,South,High
CUS302667,37,32.6,0,1077843.0,608.0,0,Class1_Office,15,West,Low
CUS302668,69,30.5,0,331728.0,630.0,0,Class3_Manual,13,South,Medium
CUS302669,31,24.5,0,251366.0,895.0,0,Class2_Field,13,East,Low
CUS302670,68,35.3,0,523421.0,399.0,2,Class2_Field,11,South,High
CUS302671,24,33.4,0,370009.0,354.0,0,Class2_Field,5,Central,Low
CUS302672,35,28.6,1,379771.0,740.0,0,Class2_Field,9,East,High
CUS302673,66,19.5,0,1108918.0,816.0,2,Class1_Office,7,South,Medium
CUS302674,19,20.0,0,1979433.0,703.0,1,Class2_Field,12,South,Low
CUS302675,61,26.8,0,833362.0,643.0,0,Class3_Manual,5,North,Medium
CUS302676,68,30.7,0,230451.0,593.0,2,Class1_Office,11,West,Medium
CUS302677,28,33.7,0,447444.0,609.0,1,Class1_Office,0,North,Low
CUS302678,56,27.2,0,903885.0,884.0,1,Class1_Office,6,South,Low
CUS302679,62,29.7,0,464614.0,364.0,1,Class4_Hazardous,0,South,Medium
CUS302680,58,31.4,0,439619.0,520.0,0,Class1_Office,10,West,Medium
CUS302681,32,18.5,1,568141.0,659.0,2,Class1_Office,12,Central,Medium
CUS302682,36,23.4,0,1323047.0,330.0,1,Class1_Office,8,Central,Low
CUS302683,69,28.0,0,219773.0,697.0,1,Class1_Office,7,East,Medium
CUS302684,21,28.6,1,581543.0,832.0,1,Class2_Field,3,South,Medium
CUS302685,40,21.1,1,166861.0,744.0,2,Class1_Office,7,South,Medium
CUS302686,51,29.2,1,1055727.0,648.0,0,Class3_Manual,10,West,High
CUS302687,29,29.6,1,604960.0,808.0,1,Class1_Office,13,South,High
CUS302688,51,27.0,0,390580.0,841.0,1,Class1_Office,1,East,Medium
CUS302689,53,29.0,0,839639.0,496.0,2,Class2_Field,3,South,Low
CUS302690,22,27.6,0,384213.0,834.0,1,Class2_Field,0,East,Medium
CUS302691,50,28.2,0,258851.0,482.0,1,Class2_Field,4,East,Medium
CUS302692,67,25.0,0,1624434.0,782.0,2,Class3_Manual,14,Central,Low
CUS302693,68,22.6,1,488189.0,361.0,0,Class2_Field,13,Central,Medium
CUS302694,30,25.1,0,587419.0,346.0,1,Class3_Manual,4,East,Medium
CUS302695,25,27.5,0,1044869.0,459.0,0,Class1_Office,11,East,Low
CUS302696,45,16.5,1,1386847.0,801.0,0,Class3_Manual,9,East,Medium
CUS302697,33,20.8,1,563814.0,579.0,1,Class1_Office,7,South,Low
CUS302698,63,22.6,0,1898305.0,900.0,1,Class1_Office,4,West,Medium
CUS302699,72,19.2,0,853176.0,561.0,0,Class3_Manual,5,North,Medium
CUS302700,63,25.8,0,1562430.0,680.0,3,Class1_Office,15,West,Medium
CUS302701,28,15.4,0,381436.0,469.0,1,Class3_Manual,4,Central,Low
CUS302702,69,27.8,0,393916.0,899.0,2,Class3_Manual,3,West,High
CUS302703,45,24.5,1,629706.0,316.0,0,Class1_Office,3,East,Medium
CUS302704,60,26.9,0,337129.0,626.0,2,Class3_Manual,6,South,Medium
CUS302705,60,31.1,0,1319113.0,688.0,0,Class1_Office,3,South,Medium
CUS302706,56,29.5,0,394678.0,324.0,0,Class1_Office,3,Central,Medium
CUS302707,18,20.5,1,375460.0,468.0,0,Class2_Field,2,South,Low
CUS302708,32,21.8,0,200605.0,544.0,0,Class3_Manual,13,South,Low
CUS302709,36,22.3,1,359499.0,332.0,1,Class2_Field,3,East,Low
CUS302710,36,38.3,0,134517.0,462.0,0,Class3_Manual,0,North,Medium
CUS302711,52,18.1,0,412329.0,534.0,1,Class1_Office,5,West,Low
CUS302712,60,24.6,0,152960.0,346.0,0,Class4_Hazardous,13,East,Medium
CUS302713,64,31.0,0,301220.0,899.0,2,Class1_Office,5,West,Medium
CUS302714,61,25.6,0,348587.0,521.0,0,Class3_Manual,15,West,Medium
CUS302715,52,24.7,0,477521.0,772.0,1,Class2_Field,0,Central,Low
CUS302716,40,32.3,1,709482.0,371.0,0,Class1_Office,10,South,Medium
CUS302717,69,18.1,0,550647.0,742.0,1,Class1_Office,4,South,Medium
CUS302718,62,28.3,0,707992.0,628.0,0,Class1_Office,12,East,Low
CUS302719,68,22.6,0,895426.0,311.0,1,Class3_Manual,0,North,Medium
CUS302720,72,27.0,0,723609.0,710.0,0,Class3_Manual,4,South,High
CUS302721,31,31.0,1,524423.0,,0,Class1_Office,12,West,Medium
CUS302722,57,23.3,0,1220914.0,332.0,0,Class2_Field,6,East,Medium
CUS302723,74,25.5,0,575199.0,445.0,1,Class1_Office,3,North,Medium
CUS302724,59,30.8,0,268541.0,621.0,0,Class1_Office,0,Central,Medium
CUS302725,64,18.8,1,627834.0,330.0,2,Class1_Office,4,Central,High
CUS302726,71,29.3,0,694471.0,726.0,2,Class3_Manual,11,East,Medium
CUS302727,38,23.4,0,390431.0,575.0,2,Class1_Office,13,East,Low
CUS302728,67,30.2,1,1151622.0,394.0,0,Class3_Manual,7,East,High
CUS302729,61,25.2,0,589690.0,440.0,1,Class4_Hazardous,9,West,Medium
CUS302730,25,,0,316490.0,871.0,0,Class2_Field,12,West,Low
CUS302731,73,26.7,0,243576.0,,0,Class1_Office,4,West,Medium
CUS302732,51,31.4,0,239649.0,861.0,1,Class2_Field,15,West,Medium
CUS302733,72,24.0,0,1968160.0,842.0,0,Class3_Manual,1,North,Medium
CUS302734,56,23.7,0,565214.0,808.0,1,Class3_Manual,5,West,Low
CUS302735,22,31.3,0,733040.0,486.0,1,Class2_Field,9,North,Low
CUS302736,62,25.5,0,372585.0,709.0,0,Class1_Office,0,South,Low
CUS302737,47,24.4,1,868381.0,574.0,1,Class4_Hazardous,11,West,High
CUS302738,24,24.6,1,500196.0,500.0,0,Class1_Office,2,West,Low
CUS302739,52,30.2,0,483888.0,342.0,0,Class2_Field,5,East,Medium
CUS302740,51,29.5,1,494011.0,553.0,1,Class2_Field,2,West,Medium
CUS302741,48,21.7,0,255249.0,705.0,1,Class1_Office,12,South,Low
CUS302742,58,23.5,1,821374.0,834.0,0,Class4_Hazardous,2,North,Medium
CUS302743,65,30.0,0,1532040.0,428.0,0,Class3_Manual,11,Central,Medium
CUS302744,30,28.2,0,657987.0,558.0,1,Class4_Hazardous,1,South,Medium
CUS302745,71,15.0,0,502033.0,577.0,0,Class3_Manual,7,East,Medium
CUS302746,51,27.0,0,327522.0,502.0,0,Class1_Office,0,West,Low
CUS302747,40,25.3,0,462076.0,565.0,0,Class4_Hazardous,0,North,Low
CUS302748,29,,1,342626.0,613.0,1,Class1_Office,13,West,Medium
CUS302749,18,33.2,0,199723.0,820.0,1,Class4_Hazardous,3,South,Medium
CUS302750,33,24.3,0,451780.0,608.0,0,Class2_Field,7,North,Low
CUS302751,70,37.8,0,495491.0,553.0,1,Class2_Field,5,West,High
CUS302752,32,17.9,0,631453.0,775.0,0,Class2_Field,11,North,Low
CUS302753,38,25.3,0,1096616.0,628.0,0,Class1_Office,9,West,Low
CUS302754,40,26.0,0,671040.0,533.0,2,Class2_Field,5,East,Medium
CUS302755,47,29.1,0,342336.0,782.0,1,Class1_Office,0,Central,Low
CUS302756,48,30.2,1,743930.0,488.0,1,Class1_Office,15,East,Medium
CUS302757,64,31.2,1,330008.0,630.0,1,Class3_Manual,9,West,High
CUS302758,25,29.4,0,470524.0,577.0,1,Class2_Field,1,North,Low
CUS302759,27,27.4,0,552383.0,326.0,1,Class3_Manual,1,North,Low
CUS302760,34,25.1,1,702199.0,787.0,0,Class2_Field,2,South,Medium
CUS302761,32,20.7,0,485548.0,597.0,2,Class1_Office,9,Central,Low
CUS302762,24,24.8,0,191483.0,,1,Class1_Office,9,South,Low
CUS302763,65,25.3,0,439614.0,451.0,0,Class3_Manual,2,North,Medium
CUS302764,55,20.1,1,324958.0,554.0,2,Class3_Manual,3,South,Medium
CUS302765,67,29.5,0,345245.0,504.0,1,Class1_Office,14,West,High
CUS302766,44,22.6,0,337031.0,607.0,1,Class3_Manual,5,North,Low
CUS302767,22,28.6,0,480136.0,339.0,1,Class3_Manual,9,East,Low
CUS302768,68,27.6,1,690088.0,769.0,2,Class1_Office,9,West,High
CUS302769,28,20.5,0,813970.0,846.0,1,Class3_Manual,3,Central,Low
CUS302770,28,21.6,0,378533.0,484.0,1,Class1_Office,14,North,Low
CUS302771,33,23.1,0,205710.0,738.0,0,Class1_Office,10,Central,Low
CUS302772,56,,0,326268.0,419.0,1,Class2_Field,0,West,Medium
CUS302773,46,32.5,0,1118710.0,378.0,0,Class2_Field,3,South,Low
CUS302774,21,27.0,0,791731.0,737.0,2,Class2_Field,8,North,Low
CUS302775,55,22.8,0,963863.0,349.0,0,Class2_Field,6,West,Low
CUS302776,73,29.1,0,562979.0,559.0,0,Class1_Office,1,North,Medium
CUS302777,39,32.9,0,432471.0,858.0,1,Class2_Field,11,East,Medium
CUS302778,22,23.7,0,247286.0,473.0,1,Class1_Office,11,West,Low
CUS302779,52,25.7,0,912052.0,648.0,1,Class4_Hazardous,11,South,Low
CUS302780,47,23.2,0,632054.0,446.0,2,Class3_Manual,8,West,Low
CUS302781,22,28.7,0,402808.0,880.0,1,Class2_Field,14,West,Low
CUS302782,27,28.2,1,180539.0,613.0,0,Class3_Manual,14,East,Medium
CUS302783,44,27.2,1,1122898.0,729.0,1,Class2_Field,2,East,Medium
CUS302784,50,26.4,0,1070090.0,551.0,0,Class4_Hazardous,12,South,Medium
CUS302785,55,,0,416015.0,746.0,1,Class1_Office,12,South,Low
CUS302786,37,19.1,0,503595.0,891.0,1,Class1_Office,1,Central,Low
CUS302787,30,25.9,1,408756.0,357.0,2,Class2_Field,3,South,High
CUS302788,41,20.8,0,475086.0,808.0,0,Class2_Field,3,Central,Low
CUS302789,69,27.1,0,138429.0,,2,Class3_Manual,12,Central,Medium
CUS302790,31,19.5,0,670363.0,827.0,1,Class1_Office,10,North,Low
CUS302791,45,23.6,1,396283.0,352.0,3,Class2_Field,7,North,High
CUS302792,32,,0,441682.0,,2,Class3_Manual,6,South,Low
CUS302793,71,15.0,0,350096.0,335.0,1,Class3_Manual,9,East,Medium
CUS302794,18,22.0,1,455140.0,310.0,2,Class1_Office,7,East,Medium
CUS302795,39,27.2,0,702787.0,661.0,0,Class1_Office,3,South,Low
CUS302796,31,33.0,0,697149.0,576.0,1,Class1_Office,14,South,Low
CUS302797,37,32.8,0,530847.0,736.0,1,Class1_Office,9,West,Low
CUS302798,71,27.0,1,558236.0,388.0,0,Class2_Field,7,Central,High
CUS302799,26,,0,492878.0,770.0,0,Class3_Manual,11,North,Low
CUS302800,46,30.1,0,1098306.0,,1,Class1_Office,7,West,Low
CUS302801,66,21.4,0,537095.0,375.0,0,Class1_Office,10,North,Low
CUS302802,47,19.6,0,569145.0,771.0,1,Class1_Office,0,North,Low
CUS302803,56,22.0,1,1586131.0,394.0,0,Class1_Office,5,West,Medium
CUS302804,31,24.3,0,534987.0,360.0,0,Class2_Field,12,West,Low
CUS302805,34,28.3,0,332244.0,472.0,1,Class1_Office,10,South,Low
CUS302806,21,20.6,0,969049.0,612.0,1,Class1_Office,7,North,Low
CUS302807,69,27.9,0,175950.0,552.0,3,Class4_Hazardous,10,East,High
CUS302808,25,24.6,0,360670.0,696.0,1,Class3_Manual,12,Central,Low
CUS302809,18,21.4,1,477054.0,,0,Class3_Manual,2,East,Medium
CUS302810,50,30.8,0,120980.0,624.0,2,Class3_Manual,15,East,High
CUS302811,41,30.1,0,673883.0,480.0,1,Class3_Manual,10,West,Medium
CUS302812,20,27.6,0,707255.0,330.0,3,Class1_Office,10,South,Low
CUS302813,74,31.9,1,251166.0,477.0,0,Class3_Manual,3,West,High
CUS302814,36,,1,486937.0,509.0,0,Class1_Office,6,Central,Medium
CUS302815,37,25.0,0,2600119.0,778.0,1,Class2_Field,6,North,Low
CUS302816,65,24.6,0,547426.0,751.0,1,Class2_Field,5,North,Medium
CUS302817,53,,0,1469981.0,585.0,0,Class1_Office,8,North,Low
CUS302818,27,25.4,0,452093.0,426.0,0,Class3_Manual,14,West,Low
CUS302819,48,24.8,0,1020879.0,794.0,1,Class1_Office,3,West,Low
CUS302820,53,,1,449627.0,415.0,4,Class1_Office,10,North,High
CUS302821,72,21.6,0,480083.0,507.0,2,Class2_Field,10,West,High
CUS302822,21,29.2,0,306448.0,636.0,1,Class1_Office,0,Central,Low
CUS302823,61,28.4,0,1412251.0,818.0,1,Class4_Hazardous,5,North,Medium
CUS302824,70,28.8,1,429133.0,797.0,2,Class3_Manual,6,North,High
CUS302825,68,22.1,1,442035.0,724.0,1,Class1_Office,2,West,High
CUS302826,44,30.0,1,663275.0,744.0,0,Class3_Manual,2,West,Medium
CUS302827,38,28.0,1,184449.0,609.0,1,Class3_Manual,3,North,Medium
CUS302828,41,23.1,0,537807.0,710.0,1,Class2_Field,2,South,Low
CUS302829,68,26.7,0,574780.0,821.0,3,Class1_Office,3,West,Medium
CUS302830,35,16.7,0,336842.0,817.0,0,Class3_Manual,11,East,Low
CUS302831,21,33.0,0,1042727.0,709.0,0,Class2_Field,3,West,Medium
CUS302832,48,26.2,1,711400.0,666.0,0,Class2_Field,3,East,Medium
CUS302833,73,21.4,1,371321.0,651.0,3,Class1_Office,3,West,High
CUS302834,39,30.0,0,234155.0,563.0,0,Class1_Office,6,East,Low
CUS302835,40,20.3,0,820307.0,624.0,0,Class1_Office,12,North,Low
CUS302836,41,26.7,1,277880.0,670.0,0,Class1_Office,1,West,Medium
CUS302837,40,27.8,0,391294.0,820.0,0,Class2_Field,7,Central,Low
CUS302838,23,28.7,1,922614.0,682.0,0,Class1_Office,0,West,Low
CUS302839,61,24.3,0,603070.0,311.0,0,Class2_Field,7,Central,Medium
CUS302840,31,24.9,0,473759.0,687.0,0,Class3_Manual,7,West,Low
CUS302841,38,31.8,0,186477.0,487.0,2,Class1_Office,8,North,Low
CUS302842,62,27.2,0,193371.0,840.0,2,Class1_Office,4,East,Medium
CUS302843,22,28.7,0,249994.0,736.0,0,Class1_Office,8,North,Low
CUS302844,44,21.7,0,355682.0,887.0,1,Class1_Office,7,Central,Low
CUS302845,32,27.0,1,424564.0,541.0,0,Class3_Manual,1,South,High
CUS302846,61,25.1,0,398922.0,646.0,0,Class3_Manual,10,South,Low
CUS302847,19,18.3,0,1089708.0,757.0,1,Class1_Office,10,South,Low
CUS302848,72,23.4,0,610844.0,689.0,1,Class2_Field,11,West,Low
CUS302849,54,,0,295124.0,513.0,0,Class3_Manual,0,East,Medium
CUS302850,28,29.0,0,513645.0,425.0,3,Class2_Field,5,East,Medium
CUS302851,53,17.0,1,436863.0,,1,Class2_Field,14,North,Low
CUS302852,70,31.0,1,514242.0,763.0,1,Class2_Field,4,Central,High
CUS302853,52,35.9,1,405685.0,478.0,0,Class1_Office,13,South,High
CUS302854,53,27.0,0,277796.0,386.0,0,Class1_Office,1,West,Low
CUS302855,32,23.1,0,924149.0,741.0,0,Class2_Field,6,South,Low
CUS302856,56,23.8,0,2341570.0,598.0,0,Class1_Office,1,South,Low
CUS302857,20,19.1,0,1001879.0,827.0,2,Class4_Hazardous,10,Central,Low
CUS302858,69,23.9,0,596000.0,387.0,1,Class1_Office,13,Central,Medium
CUS302859,51,17.7,0,714815.0,577.0,1,Class3_Manual,14,North,Medium
CUS302860,27,25.0,0,411262.0,629.0,2,Class1_Office,12,West,Low
CUS302861,42,41.2,0,954962.0,657.0,2,Class2_Field,1,North,Medium
CUS302862,46,29.2,0,281944.0,622.0,1,Class1_Office,3,North,High
CUS302863,24,23.1,1,431205.0,756.0,1,Class4_Hazardous,15,South,Medium
CUS302864,19,17.4,0,541287.0,618.0,0,Class2_Field,8,West,Low
CUS302865,42,23.9,1,945462.0,626.0,1,Class3_Manual,13,East,Medium
CUS302866,55,29.9,1,448178.0,425.0,2,Class4_Hazardous,1,West,High
CUS302867,34,26.1,0,492726.0,750.0,2,Class1_Office,15,West,Low
CUS302868,43,28.8,0,249427.0,626.0,0,Class1_Office,1,Central,Low
CUS302869,30,33.1,0,107479.0,852.0,1,Class1_Office,15,East,Medium
CUS302870,46,29.7,1,532733.0,768.0,0,Class1_Office,14,West,Low
CUS302871,64,27.6,0,836906.0,442.0,2,Class2_Field,6,Central,Medium
CUS302872,54,24.6,0,952070.0,458.0,3,Class2_Field,8,East,Medium
CUS302873,70,21.1,0,562721.0,337.0,1,Class2_Field,15,East,Low
CUS302874,57,28.2,0,563193.0,606.0,3,Class4_Hazardous,8,East,High
CUS302875,70,30.9,0,161758.0,685.0,1,Class4_Hazardous,2,Central,High
CUS302876,30,18.0,0,487209.0,714.0,1,Class1_Office,2,South,Low
CUS302877,59,30.8,0,655324.0,,0,Class2_Field,14,East,Low
CUS302878,49,30.2,0,841321.0,776.0,1,Class2_Field,6,East,Medium
CUS302879,37,19.5,0,829756.0,817.0,0,Class1_Office,12,North,Low
CUS302880,66,25.4,0,994948.0,682.0,0,Class1_Office,6,Central,Medium
CUS302881,72,27.5,0,420509.0,511.0,2,Class2_Field,10,North,Medium
CUS302882,65,24.6,0,221066.0,767.0,0,Class3_Manual,11,West,Low
CUS302883,68,33.0,0,730195.0,406.0,1,Class4_Hazardous,9,East,High
CUS302884,44,31.8,0,438240.0,465.0,0,Class1_Office,11,North,Low
CUS302885,32,23.8,0,423939.0,763.0,1,Class1_Office,0,East,Low
CUS302886,37,23.3,0,804553.0,483.0,2,Class1_Office,6,South,Medium
CUS302887,51,,0,784751.0,351.0,0,Class2_Field,10,East,Low
CUS302888,24,27.9,0,540134.0,,2,Class3_Manual,12,South,Medium
CUS302889,28,22.2,0,377661.0,336.0,1,Class1_Office,14,Central,Low
CUS302890,72,22.9,1,1128984.0,833.0,2,Class1_Office,3,West,High
CUS302891,59,20.1,0,618849.0,898.0,0,Class1_Office,9,East,Low
CUS302892,43,25.9,0,237302.0,710.0,3,Class1_Office,3,North,Medium
CUS302893,27,23.3,1,451905.0,332.0,0,Class2_Field,2,Central,Low
CUS302894,61,21.1,1,286405.0,866.0,0,Class1_Office,3,South,Low
CUS302895,66,26.1,1,474718.0,300.0,1,Class2_Field,11,Central,High
CUS302896,21,32.5,1,472083.0,519.0,1,Class2_Field,12,North,Medium
CUS302897,42,18.6,0,188265.0,350.0,2,Class1_Office,3,East,Low
CUS302898,21,24.8,0,139949.0,556.0,1,Class1_Office,2,North,Low
CUS302899,34,23.4,0,559235.0,568.0,0,Class1_Office,5,East,Low
CUS302900,43,24.0,0,142916.0,691.0,2,Class4_Hazardous,11,South,Medium
CUS302901,43,28.0,0,559959.0,407.0,3,Class3_Manual,7,North,Medium
CUS302902,65,23.0,0,1861851.0,875.0,1,Class3_Manual,8,West,Medium
CUS302903,63,24.5,1,1257939.0,898.0,0,Class2_Field,3,South,Medium
CUS302904,47,25.0,1,503616.0,429.0,1,Class2_Field,13,North,High
CUS302905,65,29.4,0,804009.0,357.0,0,Class3_Manual,5,East,Medium
CUS302906,47,22.2,0,702119.0,488.0,0,Class2_Field,8,West,Low
CUS302907,19,28.0,1,916571.0,361.0,0,Class1_Office,11,North,Low
CUS302908,41,28.5,1,338287.0,454.0,2,Class1_Office,6,Central,High
CUS302909,50,28.1,1,1390304.0,430.0,0,Class1_Office,3,South,High
CUS302910,24,20.4,0,1154346.0,513.0,1,Class1_Office,4,Central,Low
CUS302911,29,27.0,0,478328.0,541.0,0,Class1_Office,8,East,Low
CUS302912,34,27.7,0,275573.0,724.0,0,Class3_Manual,9,North,Low
CUS302913,29,23.0,0,233701.0,855.0,0,Class4_Hazardous,8,North,Low
CUS302914,56,29.8,1,1198890.0,873.0,2,Class1_Office,1,South,Medium
CUS302915,29,27.3,0,1482892.0,817.0,2,Class2_Field,14,South,Medium
CUS302916,41,26.4,0,720169.0,887.0,0,Class1_Office,2,South,Low
CUS302917,28,26.2,0,563211.0,513.0,0,Class2_Field,6,North,Low
CUS302918,33,28.0,0,1386410.0,703.0,1,Class3_Manual,12,East,Low
CUS302919,41,22.5,1,407529.0,577.0,0,Class3_Manual,2,East,Medium
CUS302920,43,23.4,0,530332.0,806.0,0,Class1_Office,15,Central,Low
CUS302921,38,27.7,1,522573.0,306.0,5,Class4_Hazardous,8,West,High
CUS302922,63,30.5,0,447803.0,648.0,0,Class1_Office,5,North,Medium
CUS302923,63,25.5,0,698601.0,880.0,1,Class2_Field,13,Central,Low
CUS302924,34,22.5,1,565620.0,812.0,0,Class2_Field,13,West,Medium
CUS302925,37,26.3,0,383400.0,540.0,0,Class1_Office,15,Central,Low
CUS302926,40,29.2,0,284917.0,484.0,0,Class1_Office,8,South,Low
CUS302927,23,27.9,0,1196730.0,788.0,4,Class3_Manual,7,North,Medium
CUS302928,31,32.4,0,994070.0,465.0,0,Class3_Manual,11,West,Medium
CUS302929,37,30.0,0,1991728.0,517.0,0,Class2_Field,9,Central,Low
CUS302930,44,30.3,0,624685.0,483.0,0,Class1_Office,8,East,Low
CUS302931,49,27.8,0,844751.0,800.0,0,Class1_Office,15,North,Low
CUS302932,74,27.2,1,470111.0,617.0,1,Class1_Office,14,North,High
CUS302933,46,18.5,0,835762.0,656.0,3,Class2_Field,10,West,Low
CUS302934,40,26.4,0,1241030.0,407.0,2,Class1_Office,4,North,Low
CUS302935,21,28.0,0,297828.0,617.0,1,Class1_Office,9,North,Low
CUS302936,31,22.6,0,497078.0,774.0,1,Class2_Field,7,West,Low
CUS302937,29,23.5,0,712876.0,793.0,1,Class1_Office,9,East,Low
CUS302938,60,26.2,0,318282.0,,1,Class2_Field,15,North,Medium
CUS302939,32,19.2,1,257460.0,872.0,2,Class3_Manual,12,East,Medium
CUS302940,72,31.1,0,365660.0,316.0,0,Class2_Field,7,North,Medium
CUS302941,68,17.7,1,492793.0,608.0,1,Class2_Field,14,South,Medium
CUS302942,58,20.2,1,293977.0,351.0,0,Class2_Field,13,Central,Medium
CUS302943,54,27.8,1,623134.0,336.0,0,Class4_Hazardous,5,West,High
CUS302944,66,32.9,0,1631768.0,879.0,2,Class2_Field,4,North,Medium
CUS302945,55,29.5,1,962982.0,449.0,2,Class2_Field,0,South,High
CUS302946,38,30.9,0,942096.0,306.0,1,Class2_Field,14,Central,Low
CUS302947,42,26.6,0,196065.0,353.0,2,Class3_Manual,11,East,Medium
CUS302948,69,24.8,0,448897.0,701.0,1,Class3_Manual,13,East,Medium
CUS302949,27,21.7,0,1274160.0,623.0,3,Class1_Office,1,East,Low
CUS302950,59,27.2,0,404585.0,654.0,1,Class1_Office,14,Central,Low
CUS302951,59,32.9,0,445838.0,454.0,0,Class3_Manual,6,West,Medium
CUS302952,57,19.8,1,965890.0,850.0,1,Class4_Hazardous,10,Central,High
CUS302953,61,27.5,0,694769.0,481.0,2,Class1_Office,13,South,Medium
CUS302954,30,26.8,1,323822.0,445.0,0,Class1_Office,15,South,Medium
CUS302955,18,35.3,1,224318.0,304.0,1,Class2_Field,7,East,High
CUS302956,57,29.1,0,426854.0,323.0,0,Class1_Office,5,North,Low
CUS302957,46,26.5,0,812556.0,510.0,0,Class2_Field,0,Central,Medium
CUS302958,18,31.1,0,1824967.0,828.0,0,Class3_Manual,10,South,Low
CUS302959,60,24.1,0,267646.0,669.0,1,Class1_Office,3,North,Low
CUS302960,74,32.4,0,234125.0,855.0,1,Class3_Manual,11,West,High
CUS302961,43,18.6,1,1384641.0,774.0,2,Class1_Office,14,Central,High
CUS302962,44,23.5,0,382557.0,784.0,0,Class2_Field,12,West,Low
CUS302963,50,25.9,0,1053690.0,515.0,0,Class2_Field,12,Central,Medium
CUS302964,37,34.2,0,372128.0,398.0,0,Class2_Field,10,West,Medium
CUS302965,31,20.5,0,1886018.0,668.0,2,Class1_Office,14,North,Low
CUS302966,70,29.2,1,408833.0,594.0,0,Class2_Field,14,South,High
CUS302967,58,27.2,0,767736.0,492.0,0,Class2_Field,2,West,Low
CUS302968,67,20.6,0,330282.0,440.0,3,Class2_Field,9,West,Medium
CUS302969,49,24.5,1,821561.0,505.0,1,Class2_Field,13,South,High
CUS302970,57,28.5,1,295605.0,642.0,1,Class2_Field,3,Central,Medium
CUS302971,37,23.5,1,201507.0,612.0,0,Class4_Hazardous,0,North,Medium
CUS302972,71,27.4,1,522033.0,669.0,0,Class3_Manual,4,North,High
CUS302973,47,27.0,1,454337.0,743.0,1,Class1_Office,5,East,High
CUS302974,26,26.4,0,697950.0,814.0,3,Class1_Office,3,East,Medium
CUS302975,37,30.1,1,344325.0,523.0,1,Class1_Office,4,East,High
CUS302976,22,17.3,0,1909294.0,509.0,0,Class1_Office,0,North,Low
CUS302977,67,17.7,0,658013.0,715.0,0,Class1_Office,11,South,Low
CUS302978,60,19.7,0,210967.0,411.0,1,Class2_Field,8,Central,Medium
CUS302979,64,25.3,0,368656.0,374.0,1,Class4_Hazardous,13,South,High
CUS302980,35,23.4,0,572246.0,787.0,2,Class1_Office,9,South,Low
CUS302981,29,27.6,0,446135.0,784.0,3,Class2_Field,13,West,Medium
CUS302982,38,25.2,0,713392.0,,0,Class2_Field,5,North,Low
CUS302983,52,22.3,1,459741.0,668.0,3,Class1_Office,13,North,High
CUS302984,66,29.3,0,204518.0,463.0,0,Class1_Office,10,North,Medium
CUS302985,30,27.0,0,210806.0,831.0,0,Class1_Office,15,Central,Low
CUS302986,41,22.1,1,775434.0,618.0,2,Class1_Office,0,West,High
CUS302987,20,24.5,0,284261.0,486.0,1,Class2_Field,13,West,Low
CUS302988,38,26.2,0,605135.0,661.0,1,Class1_Office,3,South,Low
CUS302989,19,37.4,0,329033.0,431.0,0,Class2_Field,12,North,Medium
CUS302990,38,27.9,0,363834.0,,1,Class1_Office,10,South,Medium
CUS302991,74,20.4,1,232264.0,558.0,0,Class3_Manual,8,West,Medium
CUS302992,65,30.9,1,835210.0,669.0,0,Class1_Office,6,South,High
CUS302993,55,29.7,0,404907.0,778.0,0,Class2_Field,3,West,Low
CUS302994,72,,0,1797400.0,482.0,0,Class3_Manual,7,East,Medium
CUS302995,37,18.9,1,150269.0,516.0,0,Class1_Office,0,Central,Medium
CUS302996,71,23.7,0,246926.0,493.0,0,Class3_Manual,5,East,Medium
CUS302997,30,19.7,0,712025.0,633.0,3,Class1_Office,8,West,Low
CUS302998,56,30.9,1,289855.0,394.0,2,Class3_Manual,1,North,High
CUS302999,24,22.7,0,840016.0,661.0,0,Class4_Hazardous,13,West,Low
