claim_id,claim_amount,incident_type,region,policy_age_months,claimant_age,injuries,vehicle_damage_score,num_parties,severity
SEV902925,17925.0,Accident,Central,153,28,1,9.8,4,Severe
SEV902926,13958.0,Weather,Central,168,54,0,1.1,3,Minor
SEV902927,19643.0,Fire,South,191,38,0,0.9,1,Minor
SEV902928,,Accident,North,16,42,0,8.2,4,Severe
SEV902929,32162.0,Accident,Central,28,32,0,2.4,1,Minor
SEV902930,61277.0,Weather,Central,96,65,0,9.9,2,Moderate
SEV902931,8516.0,Accident,West,135,47,0,8.3,2,Minor
SEV902932,22238.0,Fire,East,154,62,0,1.8,1,Minor
SEV902933,29420.0,Weather,South,121,19,1,4.0,3,Moderate
SEV902934,48960.0,Weather,East,24,19,1,5.2,1,Severe
SEV902935,5476.0,Fire,Central,75,23,0,8.9,1,Moderate
SEV902936,50599.0,Weather,East,100,32,0,,3,Moderate
SEV902937,3050.0,Weather,East,146,25,0,1.3,4,Minor
SEV902938,48452.0,Accident,Central,105,47,0,2.8,1,Minor
SEV902939,44460.0,Weather,East,63,48,0,9.6,3,Severe
SEV902940,7567.0,Accident,Central,44,57,0,8.5,3,Minor
SEV902941,18153.0,Accident,Central,149,41,0,1.8,2,Minor
SEV902942,62642.0,Weather,Central,6,67,0,5.5,1,Minor
SEV902943,19024.0,Weather,East,125,34,0,1.0,4,Minor
SEV902944,6801.0,Fire,West,40,71,0,0.9,3,Minor
SEV902945,25173.0,Theft,South,1,44,0,6.4,4,Moderate
SEV902946,33758.0,Fire,North,110,70,0,3.8,3,Minor
SEV902947,16472.0,Accident,West,40,27,1,8.1,3,Moderate
SEV902948,11155.0,Accident,Central,65,62,0,7.0,3,Moderate
SEV902949,119712.0,Weather,South,12,43,0,6.0,4,Moderate
SEV902950,18646.0,Accident,Central,185,23,0,9.1,3,Severe
SEV902951,46430.0,Accident,North,9,41,0,7.4,2,Moderate
SEV902952,8837.0,Accident,West,21,44,1,9.2,2,Moderate
SEV902953,5518.0,Theft,Central,117,55,1,8.6,4,Moderate
SEV902954,24223.0,Liability,North,158,55,0,4.9,4,Moderate
SEV902955,51433.0,Weather,East,52,58,0,5.2,2,Moderate
SEV902956,11940.0,Fire,East,151,27,2,9.5,4,Severe
SEV902957,13638.0,Weather,West,35,27,0,7.3,4,Moderate
SEV902958,17069.0,Weather,Central,106,42,1,1.9,3,Moderate
SEV902959,11265.0,Accident,West,8,62,0,1.9,4,Minor
SEV902960,25498.0,Weather,North,217,27,0,0.2,2,Minor
SEV902961,12768.0,Accident,Central,6,29,0,,3,Minor
SEV902962,19590.0,Weather,South,33,19,1,5.9,4,Severe
SEV902963,14826.0,Accident,South,141,22,0,1.6,2,Minor
SEV902964,21321.0,Theft,West,181,76,0,6.0,1,Minor
SEV902965,106467.0,Weather,Central,25,49,0,7.5,1,Moderate
SEV902966,38165.0,Liability,East,77,18,0,5.5,1,Minor
SEV902967,49271.0,Accident,Central,7,57,0,0.4,1,Minor
SEV902968,16188.0,Liability,East,213,54,0,5.2,3,Minor
SEV902969,49739.0,Theft,North,9,29,0,7.8,3,Moderate
SEV902970,18475.0,Accident,South,187,51,0,8.4,4,Moderate
SEV902971,3428.0,Fire,West,64,73,1,4.8,4,Moderate
SEV902972,207971.0,Weather,West,107,35,0,,2,Minor
SEV902973,40575.0,Fire,Central,172,69,0,1.8,3,Moderate
SEV902974,35849.0,Accident,East,8,76,0,3.5,2,Moderate
SEV902975,39737.0,Theft,Central,196,32,0,7.8,2,Minor
SEV902976,23217.0,Theft,South,224,31,1,1.3,1,Minor
SEV902977,23296.0,Liability,South,132,68,0,2.2,2,Minor
SEV902978,25231.0,Accident,North,29,31,1,8.6,2,Minor
SEV902979,22248.0,Fire,South,141,53,0,1.4,2,Minor
SEV902980,12062.0,Liability,West,153,34,0,8.0,4,Severe
SEV902981,60947.0,Weather,North,213,70,1,3.6,2,Moderate
SEV902982,78738.0,Accident,West,4,28,0,9.5,4,Moderate
SEV902983,63092.0,Accident,North,229,34,0,1.6,1,Minor
SEV902984,,Weather,South,142,20,0,6.8,3,Moderate
SEV902985,13125.0,Accident,North,14,19,1,7.8,1,Minor
SEV902986,16852.0,Accident,East,146,73,1,3.4,2,Moderate
SEV902987,38383.0,Accident,Central,148,27,0,4.1,2,Minor
SEV902988,74762.0,Fire,South,145,23,0,6.5,1,Moderate
SEV902989,52361.0,Weather,East,22,33,0,4.4,4,Moderate
SEV902990,29356.0,Accident,East,147,77,0,7.9,3,Moderate
SEV902991,35865.0,Weather,North,142,78,0,0.2,3,Minor
SEV902992,6626.0,Fire,North,73,64,0,8.5,2,Moderate
SEV902993,11173.0,Accident,East,73,59,0,4.9,3,Moderate
SEV902994,134742.0,Accident,Central,66,31,0,1.9,3,Minor
SEV902995,9231.0,Accident,West,53,71,0,7.6,1,Minor
SEV902996,42715.0,Theft,South,2,66,0,0.0,4,Minor
SEV902997,36271.0,Weather,East,148,56,0,0.1,3,Minor
SEV902998,37250.0,Fire,West,116,67,1,7.0,1,Severe
SEV902999,42822.0,Accident,West,179,61,1,5.6,3,Moderate
