customer_id,age,gender,region,vehicle_type,vehicle_age,annual_mileage,prior_claims,policy_tenure_years,coverage_level,credit_score,has_telematics,will_claim
MOT703135,65.0,M,Central,Sports,14,11470.0,0,1.9,Comprehensive,608.0,0,0
MOT703136,60.0,F,West,Hatchback,19,11491.0,1,1.6,ThirdParty,369.0,0,1
MOT703137,22.0,M,North,SUV,1,12889.0,0,0.1,Comprehensive,445.0,0,0
MOT703138,37.0,F,East,Sedan,16,19124.0,1,6.2,Comprehensive,703.0,0,0
MOT703139,65.0,F,East,Hatchback,15,16077.0,1,3.5,Comprehensive,660.0,0,0
MOT703140,66.0,F,South,Hatchback,1,16678.0,1,1.7,Comprehensive,653.0,0,0
MOT703141,24.0,M,East,Hatchback,17,14516.0,0,15.9,Premium,648.0,0,1
MOT703142,,F,South,SUV,1,8327.0,1,2.2,Comprehensive,632.0,0,0
MOT703143,62.0,F,North,SUV,10,19640.0,0,2.0,Premium,408.0,0,1
MOT703144,77.0,M,South,SUV,16,1956.0,0,0.2,ThirdParty,,0,0
MOT703145,31.0,F,South,Hatchback,4,15508.0,0,0.1,ThirdParty,579.0,0,0
MOT703146,45.0,F,East,SUV,8,4128.0,1,6.3,ThirdParty,857.0,0,0
MOT703147,27.0,M,East,Van,7,20002.0,0,15.2,Premium,641.0,1,0
MOT703148,71.0,M,East,Van,9,10841.0,1,0.3,Comprehensive,682.0,0,0
MOT703149,78.0,F,East,SUV,3,7958.0,0,20.7,Premium,750.0,0,0
MOT703150,70.0,M,West,Hatchback,12,14701.0,1,1.3,Comprehensive,388.0,1,1
MOT703151,76.0,F,North,Sedan,2,5981.0,0,0.4,ThirdParty,,0,0
MOT703152,50.0,M,South,Hatchback,15,12555.0,0,7.1,Comprehensive,529.0,0,1
MOT703153,42.0,M,South,SUV,11,13681.0,0,7.8,Comprehensive,467.0,0,1
MOT703154,42.0,M,East,Hatchback,9,11589.0,1,0.2,Comprehensive,324.0,0,0
MOT703155,73.0,M,North,Sedan,3,14353.0,0,6.7,ThirdParty,828.0,1,0
MOT703156,55.0,M,Central,Hatchback,19,14419.0,0,0.6,ThirdParty,633.0,0,0
MOT703157,52.0,F,North,Hatchback,18,12991.0,1,4.0,Comprehensive,567.0,0,0
MOT703158,24.0,F,West,SUV,17,18998.0,0,1.4,Premium,600.0,1,0
MOT703159,55.0,M,West,Hatchback,12,7619.0,0,4.5,ThirdParty,700.0,0,0
MOT703160,68.0,F,Central,SUV,2,10880.0,0,0.8,ThirdParty,680.0,0,0
MOT703161,66.0,M,West,Hatchback,10,15331.0,1,0.8,Comprehensive,416.0,0,0
MOT703162,61.0,F,Central,SUV,8,7294.0,0,1.9,Premium,872.0,0,0
MOT703163,33.0,M,South,SUV,11,1000.0,0,2.7,ThirdParty,607.0,0,0
MOT703164,66.0,F,Central,Sports,0,13197.0,1,14.4,Comprehensive,429.0,1,0
MOT703165,34.0,F,South,Sedan,7,17535.0,0,12.5,Comprehensive,581.0,0,1
MOT703166,31.0,F,North,Van,6,13966.0,0,9.9,Comprehensive,325.0,1,0
MOT703167,32.0,F,West,Hatchback,16,11354.0,0,16.5,ThirdParty,616.0,0,0
MOT703168,48.0,M,North,Sedan,2,9482.0,0,0.3,Comprehensive,334.0,1,0
MOT703169,49.0,M,North,Sedan,18,9313.0,0,3.7,ThirdParty,774.0,0,0
MOT703170,56.0,F,West,Sedan,2,17618.0,1,2.6,Comprehensive,,0,0
MOT703171,45.0,F,South,SUV,2,22668.0,0,14.8,Premium,607.0,0,0
MOT703172,55.0,F,South,SUV,9,15227.0,0,4.8,ThirdParty,820.0,0,0
MOT703173,73.0,M,South,Van,13,9999.0,0,5.7,ThirdParty,655.0,0,0
MOT703174,24.0,F,West,Hatchback,4,14346.0,1,2.6,Premium,802.0,1,0
MOT703175,39.0,M,West,Hatchback,10,12257.0,0,0.8,ThirdParty,896.0,0,0
MOT703176,49.0,F,West,Sedan,4,11198.0,0,1.8,ThirdParty,517.0,0,0
MOT703177,64.0,F,West,Sedan,17,9446.0,2,11.1,Comprehensive,449.0,0,1
MOT703178,25.0,M,South,Hatchback,3,7650.0,0,25.7,Comprehensive,570.0,1,0
MOT703179,53.0,F,South,Sports,10,10164.0,2,1.7,Comprehensive,594.0,0,0
MOT703180,53.0,F,South,Sedan,16,6004.0,0,0.7,Comprehensive,,0,0
MOT703181,65.0,F,Central,Hatchback,1,15574.0,0,0.2,Comprehensive,783.0,0,0
MOT703182,53.0,F,West,Hatchback,1,16822.0,0,2.4,Premium,331.0,0,0
MOT703183,,F,North,SUV,10,10331.0,0,7.2,Premium,376.0,1,0
MOT703184,47.0,F,East,Sedan,5,16660.0,0,2.5,Comprehensive,512.0,0,0
MOT703185,70.0,F,Central,Hatchback,7,16258.0,0,5.6,Comprehensive,583.0,0,0
MOT703186,29.0,M,West,Hatchback,18,18250.0,0,0.7,Comprehensive,759.0,0,0
MOT703187,52.0,M,South,Hatchback,8,12813.0,1,0.2,Premium,332.0,1,0
MOT703188,59.0,F,South,Hatchback,6,13016.0,0,0.4,Comprehensive,734.0,1,1
MOT703189,46.0,F,North,Sedan,13,,0,3.5,Premium,315.0,1,0
MOT703190,47.0,F,Central,Van,2,14463.0,0,4.4,Comprehensive,669.0,0,0
MOT703191,52.0,F,East,Hatchback,1,7377.0,1,0.4,ThirdParty,468.0,1,0
MOT703192,18.0,M,North,Hatchback,19,,0,1.8,Comprehensive,618.0,0,0
MOT703193,74.0,M,Central,Sedan,3,17146.0,0,0.2,Comprehensive,428.0,1,0
MOT703194,19.0,M,South,Sedan,3,16616.0,1,3.4,Comprehensive,560.0,1,0
MOT703195,53.0,M,North,SUV,5,17068.0,1,3.9,Comprehensive,397.0,0,1
MOT703196,71.0,F,East,Sedan,7,17667.0,0,1.9,Comprehensive,366.0,0,0
MOT703197,26.0,M,North,Hatchback,17,15016.0,0,0.3,ThirdParty,846.0,0,0
MOT703198,23.0,M,Central,Sedan,0,3743.0,0,1.5,ThirdParty,806.0,1,0
MOT703199,73.0,F,West,Hatchback,2,5123.0,0,10.4,ThirdParty,845.0,1,0
MOT703200,22.0,F,North,Hatchback,1,15585.0,2,3.2,Premium,900.0,1,0
MOT703201,64.0,F,East,Hatchback,7,10223.0,0,3.9,Comprehensive,598.0,0,0
MOT703202,48.0,F,East,Sedan,1,14373.0,0,0.9,Comprehensive,535.0,0,0
MOT703203,24.0,M,East,SUV,11,12719.0,0,1.6,ThirdParty,635.0,0,0
MOT703204,47.0,M,West,Hatchback,16,8228.0,0,5.0,Premium,616.0,0,0
MOT703205,24.0,M,South,Sedan,4,6269.0,1,10.1,ThirdParty,420.0,1,0
MOT703206,48.0,M,North,SUV,12,7385.0,0,3.7,ThirdParty,449.0,1,0
MOT703207,51.0,F,South,Hatchback,16,15105.0,1,5.1,Comprehensive,590.0,0,1
MOT703208,78.0,F,East,Van,11,6841.0,0,3.6,Comprehensive,300.0,0,0
MOT703209,23.0,F,Central,Hatchback,1,2400.0,0,6.0,Comprehensive,363.0,0,0
MOT703210,54.0,F,East,SUV,18,15004.0,0,1.7,Comprehensive,664.0,0,0
MOT703211,72.0,M,North,Sedan,10,14935.0,0,6.1,Comprehensive,884.0,0,0
MOT703212,67.0,F,West,SUV,14,13275.0,0,9.5,ThirdParty,310.0,1,0
MOT703213,37.0,F,East,Sedan,15,5484.0,0,0.8,Comprehensive,692.0,0,1
MOT703214,25.0,F,Central,SUV,14,20844.0,0,3.1,ThirdParty,,0,0
MOT703215,76.0,M,West,Hatchback,6,9038.0,0,4.8,Comprehensive,491.0,0,0
MOT703216,18.0,F,South,Sedan,13,12695.0,1,2.5,Comprehensive,757.0,1,0
MOT703217,19.0,F,North,Sports,7,10644.0,0,6.0,Comprehensive,476.0,0,1
MOT703218,31.0,M,North,Sedan,6,11247.0,0,8.7,Premium,709.0,0,0
MOT703219,20.0,F,Central,Sedan,1,15064.0,0,3.2,ThirdParty,493.0,0,0
MOT703220,28.0,M,North,Hatchback,9,14530.0,0,2.4,ThirdParty,831.0,0,0
MOT703221,39.0,F,South,Hatchback,18,4847.0,0,0.1,Comprehensive,875.0,0,0
MOT703222,74.0,M,Central,Hatchback,16,12632.0,0,4.3,ThirdParty,485.0,0,1
MOT703223,63.0,F,Central,Sedan,17,6749.0,3,5.7,Comprehensive,798.0,0,0
MOT703224,71.0,F,South,Sedan,2,2438.0,1,5.9,Premium,444.0,1,0
MOT703225,61.0,F,South,Sedan,0,1000.0,0,5.0,ThirdParty,806.0,1,0
MOT703226,33.0,F,North,Sedan,4,13554.0,1,2.8,ThirdParty,644.0,1,1
MOT703227,42.0,M,North,Van,4,11872.0,0,3.4,Comprehensive,312.0,0,0
MOT703228,67.0,F,West,Hatchback,4,14758.0,1,0.4,Premium,,0,0
MOT703229,24.0,F,North,Hatchback,9,13954.0,0,7.6,Comprehensive,550.0,0,1
MOT703230,25.0,F,West,SUV,5,13454.0,0,9.5,Comprehensive,848.0,0,0
MOT703231,67.0,M,East,Sedan,10,8166.0,0,3.5,ThirdParty,792.0,0,0
MOT703232,58.0,M,North,Hatchback,7,14180.0,0,5.2,Comprehensive,308.0,0,1
MOT703233,49.0,M,North,Van,13,6698.0,0,3.1,Comprehensive,590.0,0,0
MOT703234,44.0,M,North,Hatchback,1,9693.0,0,7.0,ThirdParty,473.0,0,0
MOT703235,62.0,M,North,Hatchback,1,11904.0,3,9.1,Premium,716.0,1,0
MOT703236,40.0,M,West,SUV,17,17392.0,0,11.8,Premium,349.0,0,1
MOT703237,53.0,F,West,Hatchback,7,15597.0,0,8.5,ThirdParty,889.0,0,0
MOT703238,19.0,M,South,Hatchback,11,14200.0,0,0.7,ThirdParty,590.0,0,0
MOT703239,75.0,M,South,Hatchback,7,20099.0,0,0.1,Comprehensive,600.0,1,1
MOT703240,44.0,F,North,Sedan,11,21237.0,2,2.2,ThirdParty,675.0,0,0
MOT703241,,M,South,Sports,12,13154.0,0,0.7,ThirdParty,431.0,0,0
MOT703242,29.0,F,East,SUV,6,16722.0,0,3.3,ThirdParty,503.0,0,0
MOT703243,36.0,F,East,Van,6,12521.0,3,3.5,Premium,765.0,1,0
MOT703244,28.0,F,South,SUV,16,12479.0,1,1.9,ThirdParty,363.0,0,0
MOT703245,61.0,M,East,Hatchback,1,10288.0,0,2.5,Comprehensive,600.0,0,0
MOT703246,60.0,M,North,Sedan,2,9270.0,1,5.1,ThirdParty,461.0,0,0
MOT703247,44.0,M,North,SUV,7,16250.0,0,5.3,ThirdParty,388.0,0,0
MOT703248,76.0,F,West,Sedan,6,17292.0,1,3.9,Comprehensive,667.0,0,0
MOT703249,52.0,F,Central,Hatchback,14,12349.0,1,4.2,Comprehensive,616.0,0,0
MOT703250,39.0,F,North,SUV,2,,0,0.2,Comprehensive,464.0,0,0
MOT703251,32.0,M,West,Van,4,10340.0,3,6.6,Comprehensive,335.0,0,0
MOT703252,26.0,F,North,Sports,5,11528.0,1,1.8,Comprehensive,431.0,0,0
MOT703253,21.0,F,South,SUV,0,9457.0,0,0.9,Comprehensive,429.0,0,1
MOT703254,30.0,F,South,Hatchback,11,13473.0,0,12.3,Comprehensive,539.0,0,0
MOT703255,51.0,F,West,Sedan,6,7961.0,0,2.3,Comprehensive,431.0,0,1
MOT703256,75.0,F,West,SUV,15,12538.0,0,14.9,Comprehensive,570.0,0,0
MOT703257,43.0,M,South,SUV,4,13823.0,0,0.7,ThirdParty,784.0,1,0
MOT703258,42.0,F,North,SUV,3,16491.0,0,3.0,Comprehensive,735.0,1,0
MOT703259,45.0,F,South,Hatchback,11,5170.0,2,1.1,ThirdParty,704.0,0,1
MOT703260,42.0,M,Central,Sedan,16,12409.0,0,0.7,ThirdParty,714.0,0,0
MOT703261,40.0,F,Central,Van,9,3612.0,0,0.6,Comprehensive,830.0,0,0
MOT703262,57.0,M,Central,Hatchback,11,9025.0,1,1.4,Premium,571.0,0,0
MOT703263,27.0,M,West,Sedan,14,16198.0,2,3.0,Comprehensive,803.0,0,1
MOT703264,79.0,F,South,Hatchback,15,12742.0,1,7.6,ThirdParty,655.0,0,0
MOT703265,42.0,M,East,Hatchback,11,8328.0,2,3.6,ThirdParty,741.0,0,1
MOT703266,37.0,M,Central,Sedan,1,12426.0,1,1.8,Comprehensive,485.0,0,1
MOT703267,52.0,M,South,Hatchback,17,11499.0,0,1.2,Premium,356.0,0,0
MOT703268,72.0,F,South,SUV,15,16194.0,1,7.9,Comprehensive,504.0,0,0
MOT703269,39.0,M,South,Sedan,7,13994.0,0,14.8,ThirdParty,329.0,0,0
MOT703270,33.0,F,South,SUV,4,12091.0,1,2.9,Comprehensive,483.0,0,0
MOT703271,23.0,M,South,Sedan,8,16677.0,0,2.7,Premium,640.0,0,0
MOT703272,50.0,M,Central,Hatchback,1,7000.0,0,4.9,Comprehensive,387.0,0,0
MOT703273,64.0,M,Central,Sedan,14,9644.0,0,0.1,ThirdParty,623.0,0,0
MOT703274,54.0,M,West,Sedan,5,2838.0,1,1.7,Comprehensive,667.0,0,0
MOT703275,71.0,M,Central,SUV,2,23563.0,1,8.5,ThirdParty,696.0,0,0
MOT703276,37.0,M,East,Sedan,16,7190.0,0,0.3,Premium,300.0,1,0
MOT703277,73.0,F,North,Hatchback,3,10501.0,0,4.7,ThirdParty,746.0,1,0
MOT703278,57.0,F,South,Sedan,10,3538.0,0,4.8,Comprehensive,820.0,1,1
MOT703279,34.0,F,West,Sports,7,15427.0,0,2.3,Comprehensive,425.0,0,0
MOT703280,70.0,M,West,Sedan,8,8074.0,0,1.2,Comprehensive,838.0,0,0
MOT703281,47.0,M,South,SUV,16,13086.0,0,5.5,Comprehensive,385.0,0,0
MOT703282,49.0,M,North,Sedan,8,10488.0,1,2.1,Premium,892.0,1,0
MOT703283,60.0,M,West,Hatchback,9,13393.0,2,5.2,ThirdParty,657.0,1,0
MOT703284,66.0,M,North,Sedan,10,9355.0,0,8.5,ThirdParty,377.0,0,1
MOT703285,65.0,M,South,Van,8,20808.0,0,4.3,Comprehensive,753.0,1,0
MOT703286,48.0,F,East,Sedan,16,11197.0,1,15.1,ThirdParty,759.0,0,0
MOT703287,60.0,F,North,Hatchback,18,14918.0,0,1.2,ThirdParty,722.0,0,1
MOT703288,,M,Central,Hatchback,11,9927.0,0,0.9,ThirdParty,870.0,1,0
MOT703289,,M,South,Sedan,13,10398.0,0,1.3,Comprehensive,485.0,0,1
MOT703290,73.0,M,West,Sedan,6,10001.0,0,1.3,ThirdParty,593.0,1,0
MOT703291,67.0,M,Central,Hatchback,0,16771.0,0,6.1,ThirdParty,872.0,0,0
MOT703292,41.0,F,West,Sedan,15,,2,3.3,Comprehensive,,0,0
MOT703293,23.0,M,North,SUV,16,4589.0,0,3.2,Comprehensive,506.0,0,0
MOT703294,79.0,M,North,Van,18,15473.0,1,0.8,Comprehensive,524.0,0,1
MOT703295,53.0,F,North,SUV,1,,0,0.7,Comprehensive,765.0,0,0
MOT703296,44.0,M,Central,Sedan,0,8975.0,1,3.3,ThirdParty,688.0,0,0
MOT703297,75.0,F,Central,Sedan,19,3307.0,0,0.2,ThirdParty,,1,0
MOT703298,28.0,M,South,Hatchback,12,15542.0,0,11.4,ThirdParty,496.0,0,0
MOT703299,,F,East,Van,0,16800.0,0,6.0,Comprehensive,408.0,0,0
MOT703300,56.0,M,West,SUV,4,1677.0,0,16.0,Comprehensive,,0,0
MOT703301,,F,West,SUV,11,10208.0,1,3.4,Comprehensive,378.0,0,0
MOT703302,27.0,F,East,Sedan,19,13533.0,0,3.4,Comprehensive,312.0,0,1
MOT703303,46.0,M,East,Sedan,9,12040.0,1,23.2,Comprehensive,834.0,1,0
MOT703304,33.0,F,Central,Hatchback,4,11652.0,1,4.3,ThirdParty,630.0,0,0
MOT703305,69.0,F,North,Hatchback,4,,0,9.8,Comprehensive,725.0,0,1
MOT703306,28.0,M,South,Sedan,12,13429.0,0,5.3,Comprehensive,618.0,1,0
MOT703307,39.0,F,South,SUV,1,17026.0,0,9.5,Comprehensive,670.0,0,0
MOT703308,61.0,F,West,Hatchback,7,10312.0,0,2.6,ThirdParty,694.0,0,0
MOT703309,36.0,M,East,Sedan,9,6723.0,0,1.3,ThirdParty,662.0,1,0
MOT703310,65.0,F,South,Hatchback,8,11361.0,2,22.7,Comprehensive,780.0,0,1
MOT703311,50.0,M,East,Hatchback,16,10826.0,0,3.5,Comprehensive,401.0,0,0
MOT703312,25.0,M,North,Sedan,18,15527.0,1,0.4,Comprehensive,725.0,0,1
MOT703313,74.0,M,South,Sedan,8,15859.0,0,7.2,Premium,899.0,0,0
MOT703314,64.0,F,West,Sedan,2,5766.0,1,0.7,Comprehensive,809.0,0,0
MOT703315,44.0,M,South,Sedan,6,5480.0,1,3.2,Comprehensive,592.0,0,0
MOT703316,31.0,F,North,SUV,0,8729.0,1,1.9,Comprehensive,537.0,0,1
MOT703317,51.0,F,South,Hatchback,12,14880.0,0,1.8,Comprehensive,406.0,0,0
MOT703318,23.0,M,East,SUV,13,18290.0,0,2.0,Comprehensive,357.0,0,0
MOT703319,29.0,M,East,Hatchback,2,6698.0,1,2.3,ThirdParty,527.0,1,0
MOT703320,45.0,M,East,Sedan,3,10006.0,0,3.9,Comprehensive,678.0,0,0
MOT703321,42.0,F,East,SUV,9,5440.0,0,1.4,ThirdParty,435.0,0,0
MOT703322,23.0,F,West,Hatchback,4,9487.0,0,0.4,Comprehensive,302.0,0,0
MOT703323,53.0,F,East,Van,11,16592.0,1,4.2,Comprehensive,675.0,1,0
MOT703324,74.0,F,South,Sedan,10,7136.0,0,9.8,Comprehensive,551.0,1,0
MOT703325,33.0,M,South,Sports,7,9005.0,1,5.1,ThirdParty,542.0,0,0
MOT703326,77.0,M,Central,Hatchback,18,8943.0,0,1.2,ThirdParty,587.0,1,1
MOT703327,72.0,M,Central,Sedan,1,11130.0,1,7.7,Comprehensive,791.0,0,0
MOT703328,29.0,M,South,SUV,17,6418.0,0,5.0,ThirdParty,617.0,0,0
MOT703329,76.0,M,North,SUV,11,12580.0,0,0.3,ThirdParty,390.0,1,1
MOT703330,61.0,F,South,Hatchback,15,12599.0,0,0.9,Comprehensive,652.0,0,0
MOT703331,44.0,M,Central,Hatchback,3,8353.0,0,5.0,Comprehensive,376.0,0,0
MOT703332,32.0,M,East,SUV,6,12802.0,0,0.1,ThirdParty,,1,0
MOT703333,74.0,F,East,Sedan,15,5461.0,0,6.9,Comprehensive,526.0,0,0
MOT703334,29.0,M,Central,Hatchback,14,4608.0,1,2.3,Premium,880.0,0,1
MOT703335,69.0,F,South,Hatchback,15,16789.0,0,3.3,Comprehensive,872.0,1,0
MOT703336,65.0,M,West,Hatchback,19,7680.0,0,2.8,Comprehensive,490.0,0,1
MOT703337,44.0,M,Central,Sports,0,,0,4.7,ThirdParty,381.0,0,0
MOT703338,,M,East,SUV,14,11785.0,1,4.3,Comprehensive,616.0,1,1
MOT703339,67.0,F,East,Sedan,0,14400.0,0,1.1,Comprehensive,791.0,0,0
MOT703340,39.0,M,South,SUV,8,18951.0,1,7.7,ThirdParty,900.0,1,0
MOT703341,55.0,F,South,Hatchback,6,5761.0,0,3.5,Comprehensive,559.0,0,0
MOT703342,66.0,F,East,SUV,16,11873.0,0,0.3,ThirdParty,533.0,0,0
MOT703343,27.0,M,East,SUV,14,9902.0,2,2.9,Comprehensive,880.0,0,1
MOT703344,32.0,F,East,Sedan,12,10154.0,0,2.4,ThirdParty,400.0,0,0
MOT703345,19.0,M,West,SUV,18,12236.0,1,1.5,ThirdParty,409.0,0,1
MOT703346,28.0,F,South,Sedan,8,7412.0,1,1.8,Comprehensive,497.0,0,0
MOT703347,74.0,F,Central,Sedan,11,7967.0,0,2.3,Comprehensive,379.0,1,0
MOT703348,78.0,F,West,SUV,6,10621.0,0,0.3,Premium,804.0,1,0
MOT703349,63.0,M,East,Hatchback,15,6929.0,1,4.4,ThirdParty,319.0,1,0
MOT703350,31.0,F,West,SUV,11,11212.0,0,1.1,ThirdParty,886.0,1,0
MOT703351,67.0,M,West,SUV,19,15633.0,0,7.0,Comprehensive,482.0,0,0
MOT703352,49.0,F,North,Sedan,15,8328.0,0,2.3,Comprehensive,508.0,0,0
MOT703353,58.0,M,East,SUV,7,12904.0,0,3.7,Premium,352.0,0,0
MOT703354,58.0,F,West,Hatchback,10,12252.0,0,12.6,ThirdParty,890.0,1,0
MOT703355,,F,Central,Sedan,11,10116.0,1,5.8,Comprehensive,310.0,0,0
MOT703356,74.0,M,East,SUV,17,20875.0,0,3.1,Comprehensive,756.0,1,0
MOT703357,43.0,M,North,Sedan,10,13721.0,0,2.4,ThirdParty,737.0,1,0
MOT703358,79.0,F,East,SUV,8,8619.0,0,1.1,Comprehensive,723.0,0,0
MOT703359,19.0,M,Central,Hatchback,4,13168.0,3,2.3,ThirdParty,865.0,0,0
MOT703360,20.0,M,North,Hatchback,1,13612.0,0,8.3,Comprehensive,774.0,0,0
MOT703361,21.0,M,North,SUV,8,13115.0,1,0.9,Comprehensive,546.0,1,0
MOT703362,38.0,F,Central,SUV,12,15414.0,1,2.9,Comprehensive,582.0,0,0
MOT703363,73.0,F,Central,Sedan,8,13338.0,0,0.5,Comprehensive,530.0,0,0
MOT703364,69.0,F,South,SUV,0,7888.0,0,13.1,ThirdParty,373.0,0,0
MOT703365,42.0,M,Central,Hatchback,14,14923.0,0,1.2,ThirdParty,502.0,1,0
MOT703366,37.0,M,Central,Sedan,17,19628.0,0,17.4,Comprehensive,519.0,0,0
MOT703367,32.0,F,Central,Sedan,18,18094.0,1,1.8,ThirdParty,889.0,0,0
MOT703368,,F,East,Sedan,18,1681.0,0,4.3,Premium,508.0,0,0
MOT703369,40.0,M,South,SUV,16,9156.0,1,3.4,Comprehensive,530.0,1,0
MOT703370,34.0,F,West,Hatchback,7,12791.0,0,3.6,Comprehensive,355.0,0,0
MOT703371,65.0,F,East,Sedan,5,7581.0,0,4.1,ThirdParty,822.0,0,0
MOT703372,37.0,F,East,SUV,19,11380.0,1,4.0,ThirdParty,801.0,1,0
MOT703373,73.0,F,East,Sedan,2,19631.0,0,13.5,Comprehensive,809.0,1,0
MOT703374,66.0,F,East,Hatchback,2,18990.0,0,3.2,ThirdParty,763.0,1,1
MOT703375,21.0,F,Central,Sedan,1,,1,4.6,Comprehensive,390.0,0,1
MOT703376,35.0,F,North,Sedan,4,5075.0,0,6.4,Comprehensive,638.0,0,0
MOT703377,56.0,F,South,Hatchback,7,8809.0,0,27.2,Comprehensive,440.0,0,0
MOT703378,71.0,F,South,Hatchback,2,,0,12.8,ThirdParty,825.0,0,0
MOT703379,27.0,F,Central,SUV,8,18484.0,0,0.1,Comprehensive,402.0,0,0
MOT703380,26.0,F,West,Sedan,7,18464.0,1,8.9,ThirdParty,725.0,1,0
MOT703381,21.0,F,South,Sports,7,13658.0,1,2.4,ThirdParty,494.0,0,0
MOT703382,65.0,F,West,Sedan,7,11103.0,0,0.7,Comprehensive,460.0,1,0
MOT703383,22.0,M,South,Sedan,19,11421.0,1,9.1,Comprehensive,885.0,1,1
MOT703384,38.0,F,East,SUV,10,23147.0,0,10.1,ThirdParty,462.0,0,1
MOT703385,23.0,M,Central,Sedan,10,4643.0,0,3.1,Comprehensive,764.0,0,0
MOT703386,38.0,F,South,Hatchback,6,15217.0,0,1.3,ThirdParty,561.0,0,0
MOT703387,39.0,F,South,SUV,17,9167.0,1,5.7,Comprehensive,851.0,0,0
MOT703388,76.0,M,Central,Hatchback,1,7757.0,1,5.1,Premium,327.0,0,1
MOT703389,54.0,F,South,Sedan,1,15448.0,3,0.1,ThirdParty,653.0,0,1
MOT703390,48.0,M,West,SUV,5,16027.0,0,0.6,Comprehensive,789.0,0,0
MOT703391,63.0,F,Central,Sports,13,13859.0,0,3.7,ThirdParty,379.0,0,1
MOT703392,71.0,M,South,SUV,19,11504.0,0,6.8,Comprehensive,841.0,1,0
MOT703393,63.0,M,North,Sedan,4,14534.0,0,5.6,Comprehensive,497.0,0,0
MOT703394,43.0,M,Central,Hatchback,9,8279.0,0,1.5,ThirdParty,526.0,0,0
MOT703395,46.0,M,East,SUV,3,14099.0,0,1.5,ThirdParty,405.0,0,1
MOT703396,38.0,F,North,Hatchback,0,7534.0,0,0.9,Comprehensive,755.0,1,0
MOT703397,24.0,F,North,Sedan,17,9952.0,0,1.9,ThirdParty,338.0,0,0
MOT703398,34.0,M,North,Sports,7,9544.0,0,2.2,Comprehensive,439.0,1,0
MOT703399,54.0,M,East,Sedan,16,9444.0,0,6.3,Comprehensive,309.0,1,0
MOT703400,61.0,M,East,Sedan,2,,0,9.1,Comprehensive,544.0,0,1
MOT703401,29.0,F,North,SUV,12,13153.0,0,0.1,ThirdParty,361.0,0,1
MOT703402,44.0,M,Central,Hatchback,9,9216.0,0,1.4,Comprehensive,611.0,0,0
MOT703403,18.0,M,East,SUV,10,5253.0,1,20.3,ThirdParty,826.0,0,0
MOT703404,55.0,M,East,Hatchback,17,9177.0,2,10.8,ThirdParty,592.0,0,0
MOT703405,63.0,M,South,Sedan,12,11935.0,1,1.3,Comprehensive,674.0,0,0
MOT703406,36.0,M,South,Van,11,12317.0,0,5.1,Comprehensive,837.0,0,0
MOT703407,23.0,F,North,Hatchback,11,9736.0,0,1.4,ThirdParty,510.0,1,0
MOT703408,22.0,M,North,Hatchback,10,12434.0,0,3.0,ThirdParty,450.0,1,0
MOT703409,47.0,F,North,Hatchback,8,17536.0,0,1.1,Comprehensive,579.0,1,0
MOT703410,27.0,F,North,Hatchback,9,17917.0,0,12.2,Comprehensive,541.0,0,0
MOT703411,36.0,F,North,Sedan,16,6164.0,0,13.8,Comprehensive,677.0,0,0
MOT703412,23.0,M,South,Hatchback,19,10971.0,1,0.7,ThirdParty,438.0,1,1
MOT703413,29.0,F,North,Hatchback,9,12592.0,0,5.5,Comprehensive,551.0,1,0
MOT703414,46.0,M,East,Sedan,18,5744.0,0,13.0,ThirdParty,309.0,0,0
MOT703415,31.0,F,North,Sedan,7,19666.0,1,3.6,ThirdParty,695.0,0,0
MOT703416,65.0,F,West,Hatchback,18,13031.0,1,2.7,Comprehensive,719.0,0,0
MOT703417,76.0,M,North,SUV,7,10094.0,0,1.8,Comprehensive,668.0,1,0
MOT703418,36.0,F,North,SUV,3,18022.0,1,0.1,ThirdParty,888.0,0,0
MOT703419,48.0,F,West,SUV,6,15191.0,0,5.5,Comprehensive,864.0,1,0
MOT703420,38.0,M,East,Sedan,18,16926.0,1,10.1,Comprehensive,476.0,1,0
MOT703421,21.0,M,East,SUV,2,9392.0,2,1.6,ThirdParty,754.0,0,0
MOT703422,57.0,F,South,Sports,15,,0,5.7,Comprehensive,335.0,0,0
MOT703423,20.0,M,South,SUV,19,7898.0,0,0.1,ThirdParty,761.0,0,0
MOT703424,20.0,F,East,Van,6,13538.0,0,6.2,ThirdParty,767.0,0,0
MOT703425,75.0,M,North,Sedan,2,15869.0,0,4.3,ThirdParty,401.0,1,0
MOT703426,29.0,M,North,Hatchback,8,15959.0,2,0.5,Comprehensive,684.0,0,1
MOT703427,68.0,M,South,SUV,5,,0,6.8,Comprehensive,691.0,0,0
MOT703428,65.0,M,East,Hatchback,7,4715.0,0,4.8,ThirdParty,302.0,0,0
MOT703429,58.0,F,North,SUV,3,9887.0,0,1.1,Comprehensive,614.0,1,0
MOT703430,46.0,M,East,Hatchback,13,18362.0,0,6.1,ThirdParty,458.0,1,0
MOT703431,36.0,F,Central,Sedan,16,9208.0,0,0.3,Premium,808.0,1,0
MOT703432,27.0,F,North,SUV,19,13481.0,1,2.7,Comprehensive,408.0,0,0
MOT703433,66.0,M,West,Sedan,2,9947.0,1,3.2,Comprehensive,380.0,0,1
MOT703434,70.0,M,Central,Sedan,15,14254.0,0,5.8,Comprehensive,307.0,0,0
