policy_id,policy_start_date,age,occupation,region,policy_type,channel,payment_frequency,policy_tenure_years,annual_premium,sum_assured,num_late_payments,claims_count,has_agent,will_lapse
POL102547,2021-03-18,49.0,Shop Owner,Central,Term,Bancassurance,Monthly,2.1,23872.0,525184.0,2,0,0,1
POL102548,2021-01-07,44.0,Teacher,North,Term,Agent,Annual,1.9,12851.0,732507.0,2,0,1,0
POL102549,2021-01-24,27.0,Software Developer,West,ULIP,Agent,Monthly,3.6,26432.0,977984.0,1,0,1,0
POL102550,2021-03-22,53.0,Doctor,West,WholeLife,Agent,Monthly,3.4,15530.0,512490.0,0,0,1,0
POL102551,2023-02-03,36.0,Security Guard,West,Endowment,Broker,Monthly,0.5,4012.0,116348.0,0,0,0,1
POL102552,2021-12-04,31.0,Software Developer,West,Term,Online,Quarterly,4.3,36518.0,1716346.0,1,1,0,0
POL102553,2024-08-31,30.0,Architect,South,Term,Online,Monthly,0.5,7427.0,415912.0,1,2,0,1
POL102554,2023-02-19,,Civil Servant,East,Endowment,Bancassurance,Annual,0.9,20906.0,1024394.0,0,0,0,0
POL102555,2023-01-19,26.0,Software Developer,East,Term,Agent,Monthly,0.2,10031.0,391209.0,0,0,1,0
POL102556,2024-09-21,60.0,Farmer,Central,ULIP,Agent,Monthly,6.1,16824.0,605664.0,1,1,1,0
POL102557,2024-03-01,63.0,Security Guard,West,Term,Online,Monthly,5.0,7015.0,371795.0,0,0,0,1
POL102558,2019-03-13,22.0,Lawyer,East,Term,Broker,Quarterly,1.7,13533.0,717249.0,3,0,0,1
POL102559,2024-10-26,49.0,Lawyer,West,ULIP,Agent,Monthly,4.3,8720.0,279040.0,3,0,1,1
POL102560,2024-04-23,49.0,Plumber,Central,Term,Online,Annual,8.9,21796.0,1264168.0,0,0,0,1
POL102561,2020-12-27,38.0,Doctor,West,Endowment,Broker,Annual,0.8,12324.0,640848.0,1,1,0,0
POL102562,2020-06-02,53.0,Mechanic,South,Endowment,Bancassurance,Monthly,1.9,15803.0,837559.0,1,0,0,1
POL102563,2022-03-30,41.0,Civil Servant,North,Term,Online,Monthly,0.4,3354.0,57018.0,0,0,0,0
POL102564,2025-01-07,42.0,Engineer,Central,Endowment,Agent,Monthly,0.1,,189660.0,0,0,1,0
POL102565,2022-09-02,42.0,Plumber,North,Endowment,Agent,Quarterly,0.7,12152.0,340256.0,0,0,1,0
POL102566,2022-06-27,60.0,Doctor,East,ULIP,Agent,Quarterly,4.0,,542332.0,1,0,1,0
POL102567,2020-04-22,52.0,Salesperson,North,Term,Agent,Monthly,3.2,16004.0,288072.0,1,1,1,0
POL102568,2024-05-28,39.0,Carpenter,Central,Endowment,Bancassurance,Annual,2.1,8242.0,148356.0,3,0,0,1
POL102569,2023-10-21,66.0,Banker,North,ULIP,Bancassurance,Monthly,3.5,10142.0,162272.0,1,1,0,1
POL102570,2019-05-06,60.0,Lawyer,West,Term,Bancassurance,Annual,7.5,17865.0,410895.0,2,1,0,0
POL102571,2020-07-29,66.0,Security Guard,West,Term,Agent,Annual,3.3,3167.0,177352.0,1,0,1,0
POL102572,2024-04-22,56.0,Banker,West,Term,Agent,Monthly,5.6,13289.0,624583.0,1,0,1,0
POL102573,2023-04-05,40.0,Driver,East,Term,Bancassurance,Monthly,2.6,8375.0,393625.0,0,0,0,0
POL102574,2021-06-06,58.0,Nurse,East,Term,Agent,Monthly,0.2,6272.0,175616.0,3,2,1,1
POL102575,2022-02-26,37.0,Software Developer,East,WholeLife,Agent,Annual,2.1,11711.0,503573.0,3,0,1,0
POL102576,2019-10-05,34.0,Plumber,West,Endowment,Agent,Monthly,7.8,18283.0,914150.0,0,0,1,0
POL102577,2024-01-15,,Lawyer,North,Endowment,Agent,Annual,3.7,16640.0,632320.0,3,0,1,0
POL102578,2022-10-20,68.0,Farmer,Central,Term,Agent,Monthly,18.2,9251.0,490303.0,0,0,1,0
POL102579,2022-01-30,48.0,Security Guard,West,Term,Agent,Monthly,4.0,15335.0,613400.0,0,0,1,0
POL102580,2022-09-08,39.0,Farmer,Central,ULIP,Bancassurance,Annual,6.6,15276.0,443004.0,2,0,0,1
POL102581,2022-07-14,43.0,Nurse,North,ULIP,Agent,Monthly,7.2,9474.0,407382.0,0,0,1,0
POL102582,2021-08-13,35.0,Doctor,South,WholeLife,Online,Quarterly,3.1,6999.0,398943.0,1,0,0,0
POL102583,2020-02-03,53.0,Nurse,South,Term,Online,Monthly,2.6,7204.0,374608.0,2,0,0,1
POL102584,2021-11-23,38.0,Banker,East,Term,Online,Monthly,4.0,15047.0,556739.0,1,0,0,0
POL102585,2023-11-14,48.0,,Central,ULIP,Online,Monthly,7.0,9691.0,397331.0,0,0,0,1
POL102586,2019-04-28,39.0,Civil Servant,West,Term,Agent,Monthly,5.6,5866.0,340228.0,1,0,1,0
POL102587,2021-06-03,36.0,Farmer,West,Term,Agent,Quarterly,5.3,4262.0,204576.0,1,0,1,0
POL102588,2023-12-11,68.0,Accountant,South,Term,Online,Monthly,0.7,15002.0,555074.0,0,0,0,1
POL102589,2022-06-29,37.0,Chef,North,Term,Broker,Monthly,2.1,7530.0,203310.0,1,1,0,0
POL102590,2019-02-24,24.0,Chef,West,ULIP,Agent,Monthly,4.9,11675.0,642125.0,2,0,1,0
POL102591,2024-02-05,39.0,Software Developer,North,WholeLife,Online,Quarterly,2.6,18395.0,1066910.0,1,0,0,0
POL102592,2019-04-28,,Civil Servant,South,Endowment,Broker,Annual,10.1,5144.0,92592.0,0,1,0,0
POL102593,2021-11-20,25.0,Welder,East,Endowment,Bancassurance,Quarterly,0.2,,154816.0,0,0,0,1
POL102594,2019-09-09,35.0,Banker,West,ULIP,Bancassurance,Annual,1.5,9087.0,181740.0,2,0,0,1
POL102595,2020-08-26,29.0,Plumber,West,Endowment,Online,Monthly,0.2,11967.0,382944.0,1,0,0,1
POL102596,2021-05-15,45.0,Mechanic,North,ULIP,Bancassurance,Monthly,1.4,,404580.0,0,1,0,1
POL102597,2020-08-06,,Tailor,South,Endowment,Online,Monthly,0.1,5091.0,274914.0,0,1,0,1
POL102598,2024-04-10,68.0,Salesperson,Central,WholeLife,Online,Monthly,16.4,13159.0,736904.0,1,0,0,0
POL102599,2022-05-30,40.0,Welder,East,Term,Bancassurance,Quarterly,4.0,16577.0,381271.0,1,0,0,0
POL102600,2021-03-05,63.0,Teacher,West,Endowment,Agent,Quarterly,3.5,9016.0,468832.0,1,1,1,0
POL102601,2020-10-02,31.0,Nurse,South,ULIP,Broker,Monthly,3.6,9240.0,194040.0,1,0,0,0
POL102602,2021-12-30,59.0,Tailor,Central,WholeLife,Broker,Annual,1.6,12200.0,610000.0,3,2,0,1
POL102603,2021-01-14,48.0,Salesperson,East,WholeLife,Online,Monthly,0.8,11759.0,364529.0,2,0,0,0
POL102604,2023-11-09,58.0,Farmer,North,Endowment,Agent,Quarterly,4.4,13242.0,211872.0,2,0,1,1
POL102605,2020-05-31,58.0,Banker,West,ULIP,Bancassurance,Monthly,0.6,13104.0,445536.0,2,0,0,0
POL102606,2023-02-26,47.0,Teacher,South,Term,Agent,Quarterly,0.2,6057.0,314964.0,1,0,1,0
POL102607,2021-09-08,33.0,Shop Owner,Central,Endowment,Online,Monthly,1.7,16238.0,925566.0,1,0,0,1
POL102608,2020-08-03,46.0,Tailor,West,Term,Agent,Annual,3.7,17737.0,354740.0,1,0,1,0
POL102609,2021-10-22,,Engineer,North,Endowment,Bancassurance,Annual,0.4,10862.0,564824.0,0,3,0,0
POL102610,2019-09-21,68.0,Police Officer,North,WholeLife,Broker,Monthly,7.4,4689.0,131292.0,0,0,0,0
POL102611,2022-03-03,66.0,Mechanic,North,ULIP,Agent,Monthly,3.3,9345.0,327075.0,0,0,1,0
POL102612,2023-04-27,29.0,Salesperson,South,Endowment,Bancassurance,Quarterly,10.7,10907.0,207233.0,0,0,0,0
POL102613,2022-07-28,50.0,,North,Term,Bancassurance,Quarterly,0.2,5584.0,323872.0,3,0,0,1
POL102614,2019-02-03,26.0,Chef,West,Endowment,Agent,Monthly,0.1,8266.0,413300.0,1,0,1,0
POL102615,2022-07-17,53.0,Police Officer,North,Term,Agent,Quarterly,1.2,4892.0,210356.0,3,0,1,0
POL102616,2019-02-26,69.0,Police Officer,East,Term,Agent,Annual,0.1,13409.0,630223.0,1,1,1,0
POL102617,2021-03-18,23.0,Shop Owner,South,WholeLife,Bancassurance,Quarterly,6.5,10753.0,580662.0,1,0,0,0
POL102618,2022-10-28,53.0,Chef,West,Endowment,Online,Monthly,5.3,4346.0,91266.0,3,1,0,1
POL102619,2024-06-04,67.0,Farmer,North,Term,Agent,Annual,2.1,11799.0,306774.0,5,0,1,1
POL102620,2024-11-18,,Teacher,East,ULIP,Agent,Monthly,0.8,9621.0,153936.0,1,0,1,1
POL102621,2022-01-30,40.0,Security Guard,Central,Term,Online,Monthly,3.2,12813.0,474081.0,2,0,0,1
POL102622,2020-04-14,26.0,Farmer,South,Endowment,Agent,Annual,3.3,8137.0,301069.0,0,0,1,0
POL102623,2024-01-05,66.0,Nurse,Central,Term,Online,Monthly,6.4,6629.0,106064.0,1,0,0,0
POL102624,2021-02-21,66.0,Electrician,North,Term,Agent,Monthly,0.8,,296208.0,2,1,1,1
POL102625,2022-05-11,49.0,Security Guard,West,Endowment,Bancassurance,Quarterly,5.5,7562.0,113430.0,1,0,0,1
POL102626,2020-03-11,68.0,Welder,South,ULIP,Bancassurance,Annual,4.7,9991.0,499550.0,1,0,0,0
POL102627,2021-03-26,21.0,Plumber,South,Endowment,Bancassurance,Monthly,2.3,10657.0,490222.0,1,0,0,1
POL102628,2021-11-21,51.0,Farmer,East,ULIP,Agent,Monthly,0.2,8997.0,458847.0,1,1,1,1
POL102629,2023-06-14,22.0,Police Officer,West,WholeLife,Online,Monthly,0.5,8009.0,160180.0,1,1,0,1
POL102630,2024-06-02,,Pharmacist,East,ULIP,Bancassurance,Monthly,0.4,8302.0,448308.0,1,0,0,0
POL102631,2020-01-25,54.0,Software Developer,East,WholeLife,Online,Monthly,3.2,34678.0,1352442.0,0,2,0,1
POL102632,2022-05-15,65.0,Accountant,South,WholeLife,Agent,Monthly,7.7,6732.0,356796.0,1,0,1,0
POL102633,2024-11-03,48.0,Welder,West,ULIP,Agent,Annual,4.3,,344448.0,3,0,1,1
POL102634,2019-02-06,25.0,Driver,North,Term,Online,Quarterly,1.1,51376.0,2260544.0,1,0,0,0
POL102635,2022-06-13,22.0,Carpenter,North,Term,Online,Annual,3.8,12216.0,195456.0,1,0,0,0
POL102636,2023-08-16,,Tailor,North,ULIP,Broker,Annual,4.6,4964.0,228344.0,4,0,0,1
POL102637,2019-08-18,57.0,Plumber,Central,ULIP,Bancassurance,Annual,16.2,15083.0,527905.0,0,0,0,0
POL102638,2023-01-09,28.0,Software Developer,West,ULIP,Bancassurance,Quarterly,0.2,,332787.0,2,0,0,0
POL102639,2021-07-15,62.0,Plumber,South,Endowment,Broker,Monthly,3.3,15592.0,701640.0,2,1,0,0
POL102640,2022-08-15,32.0,Civil Servant,West,ULIP,Online,Annual,8.9,8906.0,160308.0,0,1,0,0
POL102641,2023-04-17,45.0,Tailor,South,ULIP,Agent,Monthly,0.2,7943.0,436865.0,1,0,1,1
POL102642,2019-11-14,30.0,Shop Owner,West,ULIP,Agent,Monthly,1.2,22128.0,376176.0,1,1,1,1
POL102643,2019-05-30,43.0,Engineer,South,Term,Bancassurance,Monthly,3.9,13137.0,367836.0,2,0,0,0
POL102644,2020-11-26,43.0,Civil Servant,West,Endowment,Agent,Monthly,2.0,16099.0,386376.0,1,2,1,0
POL102645,2020-07-29,21.0,Security Guard,South,Term,Broker,Monthly,2.8,12301.0,713458.0,1,0,0,0
POL102646,2020-09-27,48.0,Police Officer,North,Term,Agent,Quarterly,2.7,7925.0,166425.0,1,0,1,0
POL102647,2024-07-26,59.0,Teacher,Central,Endowment,Agent,Monthly,4.6,13436.0,712108.0,1,0,1,0
POL102648,2023-02-21,66.0,Carpenter,West,Term,Bancassurance,Monthly,1.7,18117.0,434808.0,4,0,0,0
POL102649,2021-02-22,,Tailor,West,WholeLife,Bancassurance,Monthly,4.9,10587.0,465828.0,5,1,0,1
POL102650,2022-08-25,64.0,Shop Owner,West,Endowment,Bancassurance,Annual,6.0,24363.0,462897.0,0,1,0,1
POL102651,2019-12-17,64.0,Software Developer,Central,ULIP,Agent,Monthly,3.6,15142.0,484544.0,2,0,1,1
POL102652,2020-02-07,69.0,,North,Term,Agent,Monthly,1.4,11004.0,473172.0,2,0,1,0
POL102653,2019-08-05,39.0,Architect,Central,ULIP,Online,Quarterly,8.6,11223.0,516258.0,1,0,0,0
POL102654,2021-07-26,62.0,Banker,East,Endowment,Broker,Annual,0.1,10600.0,572400.0,1,0,0,0
POL102655,2022-09-23,48.0,Plumber,East,Endowment,Agent,Monthly,2.7,5294.0,269994.0,1,1,1,0
POL102656,2022-01-23,23.0,Welder,Central,Endowment,Online,Quarterly,5.5,9461.0,359518.0,2,0,0,1
POL102657,2022-05-12,34.0,Police Officer,Central,Endowment,Agent,Monthly,1.9,11055.0,309540.0,2,0,1,1
POL102658,2019-12-25,53.0,Electrician,South,Endowment,Bancassurance,Annual,1.6,8038.0,208988.0,0,0,0,1
POL102659,2022-11-26,28.0,Engineer,Central,ULIP,Agent,Quarterly,0.5,11717.0,691303.0,1,0,1,0
POL102660,2022-04-30,42.0,Nurse,North,ULIP,Broker,Quarterly,2.3,10003.0,420126.0,1,0,0,0
POL102661,2024-10-08,58.0,Shop Owner,North,Term,Agent,Monthly,10.7,14572.0,801460.0,1,0,1,0
POL102662,2020-06-27,28.0,Architect,South,WholeLife,Online,Quarterly,0.1,,468792.0,0,3,0,1
POL102663,2019-05-13,45.0,Nurse,South,Endowment,Bancassurance,Monthly,0.2,10760.0,387360.0,1,0,0,1
POL102664,2021-09-28,31.0,Driver,West,Term,Agent,Monthly,9.2,4996.0,259792.0,1,0,1,0
POL102665,2020-03-10,47.0,Security Guard,East,Term,Agent,Quarterly,20.4,24230.0,1138810.0,1,0,1,0
POL102666,2020-01-20,32.0,Doctor,Central,Endowment,Online,Quarterly,3.8,9219.0,221256.0,4,0,0,1
POL102667,2020-05-29,68.0,Driver,West,Term,Online,Monthly,19.9,9505.0,361190.0,1,0,0,0
POL102668,2023-02-04,24.0,Welder,West,ULIP,Bancassurance,Annual,3.1,8339.0,200136.0,1,0,0,1
POL102669,2021-07-28,68.0,Security Guard,West,Endowment,Online,Monthly,3.3,,379897.0,1,0,0,0
POL102670,2024-04-07,59.0,Mechanic,East,WholeLife,Agent,Quarterly,5.2,21419.0,342704.0,1,0,1,0
POL102671,2019-09-24,62.0,Nurse,South,Term,Broker,Monthly,15.0,19792.0,1029184.0,1,1,0,0
POL102672,2024-08-12,62.0,Police Officer,North,Endowment,Agent,Monthly,1.4,12360.0,692160.0,2,0,1,0
POL102673,2021-06-20,30.0,Welder,Central,Term,Online,Annual,3.1,,150064.0,3,0,0,0
POL102674,2022-03-20,66.0,Security Guard,South,Endowment,Broker,Monthly,10.8,13488.0,579984.0,1,0,0,0
POL102675,2023-12-01,50.0,Salesperson,West,Endowment,Broker,Annual,10.1,10269.0,184842.0,2,0,0,0
POL102676,2021-12-17,68.0,Civil Servant,West,ULIP,Agent,Monthly,9.0,8999.0,278969.0,0,1,1,0
POL102677,2019-12-27,64.0,Pharmacist,South,ULIP,Agent,Quarterly,4.8,11720.0,351600.0,1,0,1,0
POL102678,2020-06-13,49.0,Driver,North,Term,Online,Monthly,4.8,7938.0,301644.0,2,1,0,0
POL102679,2024-07-09,39.0,Police Officer,West,Term,Agent,Quarterly,3.2,11228.0,628768.0,1,0,1,0
POL102680,2019-06-03,26.0,Police Officer,South,Endowment,Bancassurance,Annual,0.3,10961.0,383635.0,0,0,0,0
POL102681,2024-06-27,25.0,Architect,Central,Term,Online,Quarterly,1.8,13379.0,428128.0,2,0,0,0
POL102682,2023-01-25,40.0,Mechanic,East,ULIP,Agent,Monthly,5.6,7262.0,137978.0,2,0,1,1
POL102683,2022-02-02,60.0,Plumber,South,Endowment,Agent,Quarterly,1.9,,762264.0,1,0,1,0
POL102684,2020-11-26,45.0,Banker,West,ULIP,Online,Quarterly,1.4,6291.0,182439.0,0,0,0,1
POL102685,2024-03-07,44.0,Accountant,South,WholeLife,Bancassurance,Monthly,0.1,7433.0,260155.0,2,1,0,1
POL102686,2019-03-13,32.0,,West,Endowment,Agent,Quarterly,6.6,7597.0,144343.0,1,0,1,0
POL102687,2023-04-15,48.0,Civil Servant,West,WholeLife,Agent,Quarterly,3.1,5791.0,156357.0,1,1,1,0
POL102688,2020-04-06,52.0,,Central,ULIP,Agent,Quarterly,1.9,16446.0,641394.0,0,0,1,0
POL102689,2021-02-23,69.0,Police Officer,East,Term,Online,Monthly,4.4,,335335.0,2,0,0,1
POL102690,2019-05-21,56.0,Electrician,North,ULIP,Bancassurance,Monthly,0.7,6978.0,202362.0,1,1,0,1
POL102691,2022-05-20,50.0,Farmer,North,Endowment,Bancassurance,Annual,8.4,18540.0,741600.0,2,0,0,0
POL102692,2019-11-21,65.0,Accountant,North,ULIP,Broker,Quarterly,3.4,7441.0,401814.0,2,0,0,0
POL102693,2019-09-14,41.0,Electrician,Central,ULIP,Online,Monthly,8.0,9009.0,279279.0,1,0,0,1
POL102694,2020-12-24,66.0,Security Guard,South,WholeLife,Bancassurance,Annual,0.1,5967.0,167076.0,0,0,0,1
POL102695,2021-12-26,39.0,Mechanic,South,ULIP,Agent,Monthly,0.7,15010.0,240160.0,0,0,1,1
POL102696,2024-09-09,27.0,Doctor,West,ULIP,Online,Monthly,0.4,15114.0,831270.0,0,0,0,1
POL102697,2023-12-31,41.0,Carpenter,South,Term,Online,Quarterly,1.0,14321.0,272099.0,1,0,0,0
POL102698,2021-05-31,27.0,Software Developer,Central,WholeLife,Bancassurance,Quarterly,4.9,12949.0,310776.0,1,0,0,0
POL102699,2022-07-11,26.0,Pharmacist,Central,ULIP,Bancassurance,Annual,0.5,10268.0,215628.0,0,1,0,0
POL102700,2023-08-22,64.0,Police Officer,East,ULIP,Agent,Quarterly,12.4,7615.0,350290.0,1,0,1,0
POL102701,2021-04-20,59.0,Electrician,West,WholeLife,Bancassurance,Monthly,3.9,6585.0,204135.0,1,3,0,0
POL102702,2023-08-17,31.0,Security Guard,South,Term,Bancassurance,Monthly,6.2,18863.0,867698.0,1,0,0,0
POL102703,2022-12-30,62.0,Chef,East,Term,Broker,Monthly,12.5,14507.0,609294.0,1,0,0,0
POL102704,2023-03-27,24.0,Security Guard,East,ULIP,Online,Annual,1.7,6998.0,104970.0,1,2,0,0
POL102705,2024-11-19,34.0,Teacher,South,WholeLife,Broker,Monthly,4.9,10096.0,282688.0,0,0,0,0
POL102706,2021-04-08,55.0,Accountant,East,ULIP,Bancassurance,Monthly,0.3,8518.0,127770.0,1,0,0,1
POL102707,2019-05-29,35.0,Electrician,North,Endowment,Online,Monthly,0.2,5630.0,95710.0,2,0,0,1
POL102708,2022-03-26,56.0,Chef,West,Term,Agent,Monthly,2.7,10816.0,389376.0,2,0,1,0
POL102709,2020-12-27,63.0,Welder,North,Endowment,Bancassurance,Monthly,4.2,8041.0,209066.0,0,0,0,0
POL102710,2019-05-10,24.0,Nurse,Central,Endowment,Bancassurance,Quarterly,5.0,6147.0,116793.0,1,0,0,1
POL102711,2019-12-10,22.0,Driver,Central,WholeLife,Online,Monthly,7.9,4724.0,155892.0,0,1,0,0
POL102712,2022-03-20,,,South,Endowment,Broker,Annual,6.7,4528.0,158480.0,0,1,0,0
POL102713,2024-10-06,46.0,Software Developer,North,Endowment,Agent,Annual,3.5,8220.0,484980.0,1,0,1,0
POL102714,2021-01-14,45.0,Chef,East,Endowment,Online,Monthly,2.6,9485.0,417340.0,1,0,0,0
POL102715,2022-04-15,43.0,Teacher,North,WholeLife,Agent,Annual,2.0,6389.0,204448.0,2,0,1,0
POL102716,2020-01-25,42.0,Mechanic,East,Endowment,Online,Monthly,0.1,13703.0,493308.0,0,0,0,0
POL102717,2019-10-13,54.0,Teacher,West,Term,Agent,Monthly,4.6,9578.0,181982.0,1,0,1,0
POL102718,2023-09-18,49.0,Civil Servant,South,Endowment,Agent,Monthly,7.7,13206.0,422592.0,1,0,1,0
POL102719,2022-09-08,29.0,Driver,Central,Endowment,Agent,Annual,5.9,9032.0,370312.0,1,0,1,1
POL102720,2020-02-21,51.0,Farmer,North,Term,Agent,Quarterly,1.7,6677.0,100155.0,3,0,1,0
POL102721,2022-01-05,53.0,Nurse,West,ULIP,Agent,Monthly,2.5,10478.0,586768.0,2,1,1,1
POL102722,2022-06-30,26.0,Shop Owner,East,Term,Bancassurance,Quarterly,1.9,5264.0,200032.0,2,0,0,0
POL102723,2019-05-11,39.0,Tailor,South,Endowment,Agent,Quarterly,2.4,12961.0,648050.0,1,0,1,0
POL102724,2020-10-22,59.0,Banker,East,Endowment,Agent,Quarterly,3.2,6195.0,167265.0,1,0,1,0
POL102725,2024-03-16,51.0,Carpenter,South,Endowment,Agent,Monthly,0.4,15664.0,814528.0,1,0,1,0
POL102726,2021-03-09,27.0,Carpenter,West,Endowment,Agent,Annual,1.1,,259036.0,2,1,1,0
POL102727,2023-04-10,22.0,Nurse,Central,ULIP,Agent,Quarterly,0.5,16836.0,942816.0,1,0,1,0
POL102728,2022-08-24,49.0,Lawyer,East,Term,Broker,Monthly,0.1,5646.0,214548.0,1,0,0,0
POL102729,2019-01-12,43.0,Welder,West,Term,Online,Annual,1.5,7052.0,303236.0,0,0,0,0
POL102730,2024-09-15,68.0,Driver,West,ULIP,Agent,Monthly,2.2,11974.0,287376.0,3,1,1,0
POL102731,2024-10-12,46.0,Chef,Central,WholeLife,Online,Quarterly,2.0,17770.0,1048430.0,1,0,0,0
POL102732,2023-01-10,66.0,Lawyer,East,Term,Agent,Quarterly,0.1,22772.0,523756.0,3,1,1,0
POL102733,2019-12-17,31.0,Farmer,East,Term,Bancassurance,Monthly,6.9,10104.0,161664.0,0,0,0,1
POL102734,2024-02-01,42.0,Engineer,North,WholeLife,Broker,Monthly,0.7,24807.0,843438.0,2,0,0,0
POL102735,2019-01-01,27.0,Accountant,West,Term,Agent,Quarterly,3.7,8563.0,445276.0,4,1,1,0
POL102736,2022-01-26,49.0,Teacher,Central,WholeLife,Agent,Annual,3.9,17144.0,960064.0,1,0,1,1
POL102737,2021-07-28,30.0,Farmer,Central,ULIP,Online,Annual,0.5,6179.0,327487.0,1,0,0,0
POL102738,2023-03-15,45.0,Salesperson,West,Term,Agent,Quarterly,0.1,,476229.0,1,0,1,1
POL102739,2019-11-06,37.0,Architect,South,Term,Agent,Monthly,0.1,3069.0,171864.0,0,0,1,0
POL102740,2024-04-09,30.0,Mechanic,West,WholeLife,Online,Monthly,1.3,5649.0,209013.0,0,0,0,0
POL102741,2022-06-08,25.0,Plumber,South,Term,Online,Quarterly,3.5,12498.0,449928.0,1,0,0,0
POL102742,2020-07-26,46.0,Engineer,Central,Endowment,Agent,Monthly,0.6,5135.0,118105.0,0,0,1,0
POL102743,2020-11-16,67.0,Electrician,North,Term,Bancassurance,Quarterly,0.3,12252.0,612600.0,0,0,0,0
POL102744,2023-02-19,30.0,Police Officer,Central,Endowment,Agent,Monthly,3.6,15572.0,451588.0,1,1,1,1
POL102745,2020-02-12,40.0,Engineer,West,ULIP,Agent,Monthly,0.6,7703.0,177169.0,1,0,1,0
POL102746,2020-10-14,32.0,Banker,Central,ULIP,Bancassurance,Quarterly,6.6,6097.0,189007.0,0,0,0,0
POL102747,2024-12-07,60.0,Farmer,South,Term,Online,Quarterly,2.7,7808.0,327936.0,0,0,0,1
POL102748,2024-04-19,41.0,Lawyer,East,Endowment,Online,Quarterly,3.5,6106.0,164862.0,1,0,0,0
POL102749,2021-01-02,68.0,Police Officer,South,ULIP,Online,Monthly,8.3,9409.0,291679.0,0,0,0,0
POL102750,2022-05-07,33.0,Security Guard,West,Term,Online,Annual,0.7,10415.0,302035.0,0,0,0,1
POL102751,2021-07-01,24.0,Nurse,West,ULIP,Bancassurance,Monthly,3.3,8493.0,348213.0,1,0,0,0
POL102752,2020-03-17,49.0,Salesperson,West,Endowment,Online,Quarterly,1.7,22861.0,1074467.0,0,1,0,1
POL102753,2020-10-09,52.0,Mechanic,West,Term,Agent,Quarterly,0.6,6907.0,310815.0,3,0,1,0
POL102754,2019-08-26,69.0,Engineer,North,WholeLife,Bancassurance,Monthly,3.6,19845.0,416745.0,4,0,0,0
POL102755,2024-01-16,63.0,Banker,East,Endowment,Agent,Quarterly,0.1,5880.0,176400.0,2,0,1,1
POL102756,2020-06-25,64.0,Engineer,South,Term,Bancassurance,Quarterly,7.5,10264.0,451616.0,0,0,0,0
POL102757,2020-03-08,52.0,Chef,Central,Term,Agent,Monthly,4.6,17882.0,429168.0,1,0,1,1
POL102758,2022-11-04,38.0,Farmer,East,Endowment,Online,Quarterly,15.8,17425.0,313650.0,2,1,0,0
POL102759,2019-10-08,42.0,Driver,North,Term,Bancassurance,Monthly,2.5,8021.0,232609.0,0,0,0,0
POL102760,2024-10-04,,Engineer,South,Term,Online,Annual,10.1,13063.0,587835.0,3,0,0,0
POL102761,2024-04-23,42.0,Tailor,East,ULIP,Agent,Monthly,0.8,12217.0,537548.0,0,0,1,0
POL102762,2021-06-27,38.0,Shop Owner,South,Endowment,Agent,Monthly,3.0,7555.0,151100.0,0,1,1,1
POL102763,2020-02-08,22.0,Tailor,West,Term,Bancassurance,Quarterly,3.0,13467.0,606015.0,0,1,0,1
POL102764,2019-11-05,31.0,Carpenter,West,ULIP,Broker,Monthly,4.6,25116.0,577668.0,1,1,0,1
POL102765,2024-03-02,47.0,Welder,West,ULIP,Online,Annual,11.6,,601440.0,0,2,0,0
POL102766,2021-08-28,39.0,Architect,East,Endowment,Agent,Monthly,6.3,13137.0,525480.0,1,0,1,0
POL102767,2022-06-25,69.0,Tailor,West,WholeLife,Agent,Monthly,0.3,13851.0,277020.0,0,0,1,1
POL102768,2019-09-30,44.0,Nurse,South,Term,Online,Monthly,3.3,4767.0,143010.0,1,0,0,0
POL102769,2023-12-17,67.0,Doctor,West,Term,Agent,Monthly,1.5,12458.0,635358.0,2,0,1,0
POL102770,2022-02-12,53.0,Teacher,North,Term,Bancassurance,Monthly,0.5,5953.0,202402.0,2,0,0,0
POL102771,2019-06-04,22.0,Nurse,West,Term,Online,Monthly,2.6,7369.0,331605.0,2,0,0,0
POL102772,2019-06-17,30.0,Electrician,South,Endowment,Agent,Monthly,2.0,29172.0,1400256.0,1,0,1,0
POL102773,2024-10-20,55.0,Chef,Central,Term,Agent,Monthly,0.1,8720.0,139520.0,1,0,1,1
POL102774,2019-05-06,47.0,Architect,South,Endowment,Agent,Monthly,3.2,6836.0,382816.0,2,0,1,0
POL102775,2020-10-21,35.0,Banker,Central,WholeLife,Online,Monthly,0.4,17611.0,528330.0,0,1,0,1
POL102776,2019-01-29,46.0,Accountant,East,ULIP,Online,Monthly,5.6,6162.0,308100.0,1,0,0,0
POL102777,2019-05-09,65.0,Plumber,Central,ULIP,Agent,Monthly,1.2,7913.0,284868.0,0,0,1,0
POL102778,2023-11-23,40.0,Security Guard,South,ULIP,Online,Monthly,3.6,18482.0,739280.0,0,0,0,0
POL102779,2023-08-10,23.0,Police Officer,East,ULIP,Agent,Monthly,0.8,10111.0,313441.0,1,0,1,1
POL102780,2020-12-29,36.0,Architect,West,Endowment,Online,Monthly,9.2,4533.0,240249.0,2,0,0,1
POL102781,2020-01-28,66.0,Carpenter,West,Endowment,Bancassurance,Monthly,0.2,12991.0,259820.0,1,1,0,1
POL102782,2020-07-01,58.0,Plumber,South,Term,Agent,Annual,8.8,8117.0,446435.0,0,0,1,0
